K 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
19.3186 0.0012265 0.00135189 0.00149781 0.001669 0.00187163 0.00211382 0.00240648 0.00276442 0.00320828 0.00376732 0.00448418 0.00542274 0.00668196 0.00842133 0.0109099 0.014627 0.0204846 0.0303533 0.0483848 0.0841621 0.154612 0.23321 0.192745 0.111121 0.0643574 0.0406325 0.0277674 0.0201876 0.0153938 0.0121842 0.00993482 0.00829916 0.00707322 0.00613096 0.00539129 0.00480011 0.00432029 0.00392563 0.00359723 0.00332118 0.00308705 0.00288691 0.00271462 0.00256539 0.00243542 0.00232167 0.00222169 
19.3988 0.00121847 0.00134299 0.0014879 0.00165791 0.00185914 0.00209967 0.00239032 0.00274583 0.00318669 0.003742 0.00445414 0.00538664 0.00663795 0.00836678 0.010841 0.0145386 0.0203698 0.0302056 0.0482152 0.0840939 0.155303 0.235599 0.194073 0.111197 0.0641792 0.0404503 0.0276177 0.0200683 0.015298 0.0121059 0.00986971 0.00824409 0.00702592 0.0060898 0.00535502 0.00476782 0.00429126 0.00389932 0.00357319 0.00329907 0.00306659 0.00286787 0.00269681 0.00254866 0.00241963 0.00230671 0.00220745 
19.479 0.00121051 0.00133417 0.00147807 0.00164691 0.00184675 0.00208563 0.00237429 0.00272739 0.00316527 0.00371688 0.00442433 0.0053508 0.00659424 0.00831258 0.0107726 0.0144507 0.0202553 0.0300579 0.0480441 0.0840202 0.155987 0.23801 0.1954 0.111265 0.0639982 0.0402676 0.0274682 0.0199494 0.0152026 0.0120281 0.00980503 0.00818941 0.00697898 0.00604894 0.00531903 0.00473578 0.00426247 0.00387321 0.00354935 0.00327715 0.00304631 0.00284899 0.00267916 0.00253207 0.00240397 0.00229187 0.00219334 
19.5591 0.00120262 0.00132542 0.00146833 0.001636 0.00183447 0.00207171 0.00235839 0.00270909 0.00314402 0.00369194 0.00439474 0.00531523 0.00655083 0.00825872 0.0107046 0.0143632 0.0201411 0.02991 0.0478716 0.0839411 0.156663 0.240446 0.196728 0.111325 0.0638144 0.0400845 0.0273191 0.019831 0.0151078 0.0119507 0.00974078 0.00813511 0.00693238 0.00600839 0.00528332 0.00470399 0.0042339 0.00384732 0.00352571 0.00325541 0.00302619 0.00283028 0.00266165 0.00251561 0.00238844 0.00227716 0.00217935 
19.6393 0.00119479 0.00131674 0.00145867 0.00162518 0.00182228 0.00205789 0.00234262 0.00269093 0.00312294 0.0036672 0.00436537 0.0052799 0.00650771 0.00820521 0.0106369 0.014276 0.0200272 0.0297621 0.0476976 0.0838567 0.157332 0.242907 0.198054 0.111377 0.063628 0.039901 0.0271702 0.0197131 0.0150134 0.0118739 0.00967697 0.00808121 0.00688612 0.00596815 0.00524789 0.00467246 0.00420556 0.00382164 0.00350226 0.00323385 0.00300624 0.00281171 0.00264429 0.0024993 0.00237305 0.00226257 0.00216548 
19.7194 0.00118703 0.00130814 0.00144909 0.00161445 0.0018102 0.00204419 0.00232698 0.00267293 0.00310202 0.00364265 0.00433622 0.00524484 0.00646489 0.00815204 0.0105697 0.0141893 0.0199137 0.0296142 0.0475223 0.0837669 0.157993 0.245391 0.19938 0.111422 0.063439 0.0397171 0.0270216 0.0195957 0.0149196 0.0117975 0.00961359 0.00802768 0.00684021 0.00592822 0.00521273 0.00464117 0.00417745 0.00379617 0.003479 0.00321246 0.00298646 0.00279331 0.00262708 0.00248313 0.00235778 0.00224811 0.00215173 
19.7996 0.00117934 0.00129961 0.00143959 0.00160381 0.00179822 0.00203061 0.00231146 0.00265506 0.00308126 0.00361829 0.00430729 0.00521003 0.00642237 0.00809921 0.0105028 0.014103 0.0198005 0.0294663 0.0473456 0.0836719 0.158647 0.2479 0.200705 0.111458 0.0632474 0.0395328 0.0268734 0.0194789 0.0148263 0.0117216 0.00955064 0.00797454 0.00679464 0.0058886 0.00517785 0.00461013 0.00414957 0.00377091 0.00345593 0.00319125 0.00296684 0.00277505 0.00261001 0.00246709 0.00234265 0.00223377 0.00213809 
19.8798 0.0011717 0.00129115 0.00143016 0.00159326 0.00178633 0.00201713 0.00229607 0.00263734 0.00306067 0.00359411 0.00427858 0.00517547 0.00638015 0.00804673 0.0104363 0.0140171 0.0196877 0.0293184 0.0471677 0.0835717 0.159292 0.250434 0.202029 0.111487 0.0630534 0.0393483 0.0267255 0.0193625 0.0147335 0.0116461 0.00948811 0.00792178 0.00674941 0.00584927 0.00514324 0.00457934 0.00412191 0.00374585 0.00343305 0.00317022 0.00294738 0.00275695 0.00259308 0.00245119 0.00232764 0.00221955 0.00212457 
19.9599 0.00116414 0.00128277 0.00142082 0.0015828 0.00177454 0.00200376 0.0022808 0.00261976 0.00304024 0.00357012 0.00425008 0.00514116 0.00633822 0.0079946 0.0103703 0.0139317 0.0195753 0.0291705 0.0469886 0.0834665 0.159929 0.252993 0.203351 0.111509 0.062857 0.0391635 0.026578 0.0192466 0.0146413 0.0115712 0.00942602 0.0078694 0.00670451 0.00581025 0.00510891 0.0045488 0.00409448 0.00372099 0.00341036 0.00314936 0.00292809 0.00273901 0.0025763 0.00243542 0.00231276 0.00220546 0.00211117 
20.0401 0.00115664 0.00127445 0.00141156 0.00157242 0.00176285 0.00199051 0.00226566 0.00260232 0.00301997 0.00354632 0.0042218 0.00510711 0.00629658 0.0079428 0.0103046 0.0138466 0.0194632 0.0290227 0.0468083 0.0833561 0.160558 0.255578 0.204671 0.111522 0.0626583 0.0389784 0.0264309 0.0191313 0.0145495 0.0114967 0.00936435 0.0078174 0.00665995 0.00577153 0.00507484 0.00451849 0.00406726 0.00369634 0.00338786 0.00312868 0.00290896 0.00272121 0.00255966 0.00241979 0.00229801 0.00219148 0.00209788 
20.1202 0.0011492 0.0012662 0.00140237 0.00156213 0.00175126 0.00197736 0.00225064 0.00258502 0.00299986 0.00352271 0.00419373 0.0050733 0.00625524 0.00789135 0.0102393 0.013762 0.0193515 0.028875 0.0466268 0.0832408 0.161178 0.258188 0.20599 0.111528 0.0624573 0.0387932 0.0262841 0.0190165 0.0144583 0.0114227 0.00930311 0.00776578 0.00661573 0.00573311 0.00504104 0.00448844 0.00404027 0.00367189 0.00336555 0.00310817 0.00288999 0.00270356 0.00254316 0.00240428 0.00228339 0.00217763 0.00208471 
20.2004 0.00114182 0.00125802 0.00139326 0.00155193 0.00173976 0.00196432 0.00223574 0.00256786 0.00297991 0.00349927 0.00416588 0.00503975 0.00621419 0.00784024 0.0101744 0.0136778 0.0192403 0.0287274 0.0464443 0.0831206 0.16179 0.260823 0.207306 0.111526 0.0622541 0.0386077 0.0261378 0.0189022 0.0143676 0.0113492 0.0092423 0.00771453 0.00657184 0.00569498 0.00500751 0.00445862 0.0040135 0.00364764 0.00334341 0.00308783 0.00287117 0.00268607 0.0025268 0.00238892 0.00226889 0.00216389 0.00207165 
20.2806 0.00113451 0.00124992 0.00138423 0.00154181 0.00172836 0.00195139 0.00222097 0.00255084 0.00296012 0.00347602 0.00413824 0.00500645 0.00617343 0.00778948 0.0101099 0.0135941 0.0191294 0.02858 0.0462608 0.0829955 0.162393 0.263485 0.208619 0.111516 0.0620488 0.0384222 0.0259919 0.0187885 0.0142774 0.0112762 0.00918191 0.00766366 0.00652829 0.00565715 0.00497424 0.00442904 0.00398694 0.00362359 0.00332146 0.00306765 0.00285252 0.00266872 0.00251058 0.00237368 0.00225451 0.00215027 0.0020587 
20.3607 0.00112726 0.00124188 0.00137527 0.00153178 0.00171705 0.00193856 0.00220631 0.00253395 0.00294049 0.00345295 0.00411081 0.00497339 0.00613297 0.00773905 0.0100457 0.0135108 0.019019 0.0284327 0.0460763 0.0828657 0.162986 0.266173 0.20993 0.111499 0.0618415 0.0382365 0.0258465 0.0186753 0.0141878 0.0112036 0.00912194 0.00761316 0.00648506 0.00561962 0.00494124 0.0043997 0.0039606 0.00359974 0.0032997 0.00304765 0.00283402 0.00265151 0.00249449 0.00235857 0.00224026 0.00213677 0.00204587 
20.4409 0.00112007 0.00123391 0.00136639 0.00152183 0.00170584 0.00192584 0.00219177 0.0025172 0.00292101 0.00343007 0.0040836 0.00494058 0.00609279 0.00768897 0.00998204 0.013428 0.018909 0.0282855 0.0458909 0.0827312 0.163571 0.268887 0.211239 0.111475 0.0616321 0.0380508 0.0257015 0.0185627 0.0140987 0.0111316 0.0090624 0.00756304 0.00644216 0.00558238 0.00490849 0.00437059 0.00393447 0.00357608 0.00327811 0.00302782 0.00281568 0.00263445 0.00247855 0.00234359 0.00222613 0.00212339 0.00203314 
20.521 0.00111294 0.001226 0.00135758 0.00151196 0.00169472 0.00191323 0.00217736 0.00250059 0.00290169 0.00340736 0.00405659 0.00490801 0.00605291 0.00763923 0.00991872 0.0133455 0.0187994 0.0281386 0.0457046 0.082592 0.164147 0.271628 0.212543 0.111443 0.0614209 0.0378651 0.0255569 0.0184506 0.0140101 0.01106 0.00900327 0.00751328 0.00639959 0.00554543 0.00487601 0.00434172 0.00390856 0.00355262 0.0032567 0.00300815 0.00279749 0.00261754 0.00246274 0.00232874 0.00221212 0.00211012 0.00202053 
20.6012 0.00110588 0.00121817 0.00134885 0.00150218 0.00168369 0.00190072 0.00216306 0.00248412 0.00288253 0.00338483 0.00402979 0.00487569 0.00601331 0.00758982 0.00985581 0.0132636 0.0186903 0.0279918 0.0455174 0.0824483 0.164713 0.274396 0.213845 0.111403 0.0612077 0.0376793 0.0254129 0.0183391 0.0139221 0.0109888 0.00894457 0.0074639 0.00635735 0.00550876 0.00484379 0.00431308 0.00388286 0.00352936 0.00323547 0.00298864 0.00277946 0.00260077 0.00244706 0.00231402 0.00219823 0.00209696 0.00200802 
20.6814 0.00109887 0.0012104 0.00134019 0.00149248 0.00167276 0.00188831 0.00214888 0.00246777 0.00286352 0.00336248 0.0040032 0.00484362 0.005974 0.00754076 0.00979329 0.0131821 0.0185816 0.0278453 0.0453295 0.0823001 0.16527 0.27719 0.215143 0.111357 0.0609928 0.0374936 0.0252693 0.0182282 0.0138346 0.0109182 0.00888629 0.00741488 0.00631543 0.00547239 0.00481182 0.00428468 0.00385737 0.00350628 0.00321442 0.0029693 0.00276157 0.00258414 0.00243152 0.00229942 0.00218446 0.00208392 0.00199562 
20.7615 0.00109192 0.00120269 0.0013316 0.00148286 0.00166192 0.00187601 0.00213481 0.00245156 0.00284466 0.00334031 0.00397681 0.00481178 0.00593497 0.00749204 0.00973117 0.013101 0.0184734 0.0276991 0.0451409 0.0821475 0.165817 0.280013 0.216437 0.111303 0.0607761 0.0373079 0.0251263 0.0181178 0.0137476 0.010848 0.00882842 0.00736623 0.00627383 0.0054363 0.00478011 0.0042565 0.00383209 0.0034834 0.00319354 0.00295012 0.00274384 0.00256765 0.00241611 0.00228495 0.00217081 0.00207099 0.00198333 
20.8417 0.00108504 0.00119506 0.00132309 0.00147332 0.00165116 0.00186381 0.00212087 0.00243548 0.00282595 0.00331831 0.00395063 0.00478019 0.00589623 0.00744365 0.00966945 0.0130204 0.0183656 0.0275531 0.0449515 0.0819906 0.166355 0.282863 0.217727 0.111242 0.0605578 0.0371223 0.0249837 0.018008 0.0136612 0.0107783 0.00877097 0.00731794 0.00623255 0.0054005 0.00474866 0.00422856 0.00380701 0.0034607 0.00317284 0.0029311 0.00272626 0.00255131 0.00240083 0.0022706 0.00215727 0.00205818 0.00197115 
20.9218 0.00107821 0.00118748 0.00131465 0.00146386 0.0016405 0.00185171 0.00210703 0.00241954 0.00280739 0.00329649 0.00392466 0.00474883 0.00585778 0.0073956 0.00960812 0.0129403 0.0182583 0.0274074 0.0447615 0.0818294 0.166883 0.28574 0.219012 0.111174 0.0603379 0.0369368 0.0248417 0.0178988 0.0135753 0.0107091 0.00871394 0.00727002 0.0061916 0.00536497 0.00471746 0.00420084 0.00378215 0.0034382 0.00315231 0.00291225 0.00270883 0.0025351 0.00238568 0.00225637 0.00214386 0.00204547 0.00195907 
21.002 0.00107144 0.00117998 0.00130628 0.00145448 0.00162993 0.00183971 0.00209332 0.00240372 0.00278899 0.00327484 0.00389888 0.00471772 0.0058196 0.00734789 0.0095472 0.0128606 0.0181515 0.027262 0.0445708 0.081664 0.1674 0.288646 0.220293 0.111098 0.0601164 0.0367515 0.0247002 0.0177902 0.01349 0.0106404 0.00865732 0.00722245 0.00615096 0.00532973 0.0046865 0.00417335 0.00375748 0.00341588 0.00313196 0.00289355 0.00269155 0.00251903 0.00237066 0.00224227 0.00213055 0.00203288 0.0019471 
21.0822 0.00106473 0.00117253 0.00129799 0.00144518 0.00161945 0.00182781 0.00207971 0.00238804 0.00277073 0.00325337 0.00387331 0.00468684 0.00578171 0.00730052 0.00948667 0.0127813 0.0180452 0.0271169 0.0443796 0.0814946 0.167908 0.29158 0.221568 0.111016 0.0598935 0.0365663 0.0245593 0.0176821 0.0134052 0.0105721 0.00860111 0.00717525 0.00611063 0.00529477 0.0046558 0.00414608 0.00373302 0.00339374 0.00311177 0.00287501 0.00267441 0.0025031 0.00235577 0.00222829 0.00211737 0.00202039 0.00193524 
21.1623 0.00105808 0.00116515 0.00128976 0.00143596 0.00160905 0.00181601 0.00206622 0.00237248 0.00275262 0.00323206 0.00384794 0.0046562 0.0057441 0.00725347 0.00942654 0.0127026 0.0179393 0.0269722 0.0441879 0.0813211 0.168406 0.294543 0.222839 0.110927 0.0596691 0.0363813 0.0244189 0.0175747 0.0133209 0.0105043 0.00854531 0.0071284 0.00607062 0.00526009 0.00462535 0.00411903 0.00370877 0.0033718 0.00309175 0.00285662 0.00265742 0.0024873 0.00234101 0.00221443 0.0021043 0.00200801 0.00192347 
21.2425 0.00105148 0.00115784 0.0012816 0.00142682 0.00159874 0.00180431 0.00205284 0.00235705 0.00273466 0.00321093 0.00382277 0.0046258 0.00570677 0.00720677 0.00936681 0.0126243 0.017834 0.0268278 0.0439957 0.0811437 0.168893 0.297534 0.224104 0.110831 0.0594434 0.0361966 0.0242791 0.0174678 0.0132371 0.010437 0.00848992 0.00708191 0.00603092 0.00522568 0.00459514 0.00409221 0.00368471 0.00335003 0.00307191 0.0028384 0.00264057 0.00247164 0.00232638 0.00220069 0.00209134 0.00199574 0.00191181 
21.3226 0.00104494 0.00115058 0.00127352 0.00141776 0.00158852 0.00179271 0.00203957 0.00234175 0.00271685 0.00318997 0.0037978 0.00459562 0.00566972 0.00716039 0.00930747 0.0125464 0.0177291 0.0266837 0.043803 0.0809625 0.16937 0.300554 0.225364 0.110728 0.0592164 0.0360121 0.0241399 0.0173616 0.0131539 0.0103701 0.00843493 0.00703578 0.00599154 0.00519155 0.00456518 0.00406561 0.00366086 0.00332845 0.00305223 0.00282032 0.00262387 0.00245612 0.00231187 0.00218707 0.0020785 0.00198358 0.00190025 
21.4028 0.00103846 0.00114339 0.0012655 0.00140877 0.00157839 0.0017812 0.00202641 0.00232657 0.00269918 0.00316917 0.00377302 0.00456569 0.00563294 0.00711435 0.00924853 0.012469 0.0176248 0.0265401 0.0436099 0.0807775 0.169836 0.303604 0.226618 0.110619 0.0589881 0.0358278 0.0240012 0.0172559 0.0130713 0.0103038 0.00838036 0.00698999 0.00595246 0.00515769 0.00453546 0.00403922 0.0036372 0.00330705 0.00303271 0.0028024 0.00260731 0.00244073 0.00229749 0.00217357 0.00206576 0.00197153 0.0018888 
21.483 0.00103203 0.00113626 0.00125755 0.00139986 0.00156834 0.0017698 0.00201336 0.00231152 0.00268165 0.00314855 0.00374844 0.00453598 0.00559645 0.00706864 0.00918999 0.0123921 0.0175209 0.0263969 0.0434165 0.0805887 0.170292 0.306683 0.227865 0.110503 0.0587587 0.0356439 0.0238632 0.0171509 0.0129892 0.0102378 0.00832619 0.00694456 0.00591369 0.00512411 0.00450598 0.00401306 0.00361374 0.00328582 0.00301336 0.00278464 0.00259089 0.00242547 0.00228323 0.00216018 0.00205314 0.00195957 0.00187744 
21.5631 0.00102566 0.00112919 0.00124967 0.00139103 0.00155838 0.00175848 0.00200042 0.00229659 0.00266427 0.00312808 0.00372406 0.00450651 0.00556022 0.00702326 0.00913184 0.0123157 0.0174176 0.026254 0.0432227 0.0803964 0.170738 0.309792 0.229106 0.11038 0.0585282 0.0354602 0.0237257 0.0170464 0.0129076 0.0101724 0.00827242 0.00689948 0.00587522 0.00509079 0.00447674 0.00398711 0.00359047 0.00326478 0.00299418 0.00276702 0.00257461 0.00241034 0.0022691 0.00214691 0.00204063 0.00194773 0.00186618 
21.6433 0.00101935 0.00112219 0.00124186 0.00138227 0.0015485 0.00174727 0.00198759 0.00228179 0.00264703 0.00310779 0.00369987 0.00447726 0.00552427 0.0069782 0.00907409 0.0122397 0.0173148 0.0261117 0.0430286 0.0802005 0.171172 0.312931 0.230341 0.110251 0.0582966 0.0352769 0.0235889 0.0169426 0.0128265 0.0101074 0.00821905 0.00685475 0.00583706 0.00505774 0.00444774 0.00396137 0.0035674 0.00324391 0.00297515 0.00274956 0.00255848 0.00239534 0.00225509 0.00213376 0.00202823 0.00193599 0.00185503 
21.7234 0.00101309 0.00111524 0.00123411 0.00137359 0.00153871 0.00173615 0.00197487 0.00226711 0.00262994 0.00308766 0.00367587 0.00444824 0.0054886 0.00693348 0.00901674 0.0121642 0.0172125 0.0259697 0.0428343 0.0800011 0.171596 0.316101 0.231568 0.110116 0.058064 0.035094 0.0234527 0.0168393 0.012746 0.0100429 0.00816608 0.00681036 0.0057992 0.00502496 0.00441898 0.00393585 0.00354452 0.00322322 0.00295629 0.00273224 0.00254248 0.00238047 0.0022412 0.00212072 0.00201593 0.00192435 0.00184397 
21.8036 0.00100688 0.00110836 0.00122644 0.00136498 0.001529 0.00172512 0.00196225 0.00225256 0.00261298 0.00306769 0.00365207 0.00441945 0.00545319 0.00688908 0.00895978 0.0120892 0.0171107 0.0258282 0.0426398 0.0797984 0.172009 0.3193 0.232788 0.109974 0.0578304 0.0349114 0.0233171 0.0167367 0.012666 0.00997881 0.00811351 0.00676631 0.00576165 0.00499244 0.00439046 0.00391054 0.00352184 0.00320271 0.00293759 0.00271507 0.00252662 0.00236573 0.00222743 0.0021078 0.00200375 0.00191281 0.00183301 
21.8838 0.00100073 0.00110153 0.00121882 0.00135644 0.00151937 0.00171419 0.00194974 0.00223812 0.00259616 0.00304789 0.00362845 0.00439089 0.00541805 0.00684501 0.00890321 0.0120146 0.0170095 0.0256872 0.0424451 0.0795924 0.172411 0.322531 0.234001 0.109826 0.057596 0.0347293 0.0231822 0.0166347 0.0125866 0.00991521 0.00806133 0.00672261 0.00572439 0.00496019 0.00436217 0.00388544 0.00349934 0.00318237 0.00291905 0.00269805 0.00251089 0.00235112 0.00221378 0.00209498 0.00199167 0.00190138 0.00182214 
21.9639 0.000994633 0.00109476 0.00121128 0.00134798 0.00150982 0.00170335 0.00193734 0.00222381 0.00257949 0.00302825 0.00360503 0.00436255 0.00538319 0.00680126 0.00884703 0.0119405 0.0169088 0.0255466 0.0422502 0.0793832 0.172802 0.325792 0.235206 0.109672 0.0573607 0.0345476 0.0230479 0.0165333 0.0125077 0.00985208 0.00800955 0.00667925 0.00568742 0.0049282 0.00433411 0.00386054 0.00347703 0.0031622 0.00290067 0.00268118 0.0024953 0.00233664 0.00220025 0.00208229 0.0019797 0.00189005 0.00181137 
22.0441 0.000988589 0.00108806 0.0012038 0.00133959 0.00150036 0.0016926 0.00192504 0.00220961 0.00256295 0.00300877 0.00358179 0.00433443 0.00534859 0.00675783 0.00879125 0.0118669 0.0168087 0.0254065 0.0420552 0.0791708 0.173182 0.329085 0.236404 0.109513 0.0571246 0.0343663 0.0229142 0.0164325 0.0124294 0.0097894 0.00795817 0.00663623 0.00565076 0.00489647 0.00430628 0.00383586 0.00345491 0.0031422 0.00288244 0.00266445 0.00247985 0.00232228 0.00218684 0.0020697 0.00196783 0.00187882 0.0018007 
22.1242 0.000982598 0.00108141 0.00119638 0.00133128 0.00149098 0.00168194 0.00191284 0.00219554 0.00254654 0.00298944 0.00355875 0.00430654 0.00531426 0.00671473 0.00873586 0.0117937 0.0167091 0.025267 0.0418602 0.0789554 0.173551 0.33241 0.237593 0.109347 0.0568879 0.0341855 0.0227812 0.0163323 0.0123515 0.00972717 0.00790717 0.00659355 0.00561439 0.00486499 0.00427869 0.00381138 0.00343298 0.00312237 0.00286437 0.00264787 0.00246453 0.00230805 0.00217354 0.00205722 0.00195607 0.00186768 0.00179013 
22.2044 0.000976659 0.00107482 0.00118903 0.00132303 0.00148168 0.00167138 0.00190075 0.00218158 0.00253028 0.00297028 0.00353588 0.00427886 0.00528019 0.00667195 0.00868086 0.011721 0.01661 0.0251279 0.0416651 0.078737 0.173908 0.335766 0.238773 0.109175 0.0566504 0.0340052 0.0226489 0.0162328 0.0122742 0.0096654 0.00785656 0.0065512 0.00557831 0.00483378 0.00425132 0.00378711 0.00341123 0.00310271 0.00284646 0.00263142 0.00244934 0.00229394 0.00216037 0.00204485 0.00194441 0.00185665 0.00177964 
22.2846 0.000970773 0.00106828 0.00118174 0.00131486 0.00147245 0.0016609 0.00188876 0.00216774 0.00251415 0.00295127 0.00351321 0.00425141 0.00524639 0.00662949 0.00862624 0.0116488 0.0165115 0.0249894 0.04147 0.0785157 0.174255 0.339154 0.239945 0.108998 0.0564123 0.0338254 0.0225172 0.0161338 0.0121975 0.00960409 0.00780635 0.00650918 0.00554252 0.00480282 0.00422418 0.00376304 0.00338967 0.00308322 0.0028287 0.00261512 0.00243429 0.00227995 0.0021473 0.0020326 0.00193286 0.00184571 0.00176926 
22.3647 0.000964938 0.00106181 0.00117452 0.00130676 0.00146331 0.00165051 0.00187687 0.00215401 0.00249815 0.00293243 0.00349071 0.00422418 0.00521284 0.00658734 0.00857202 0.0115771 0.0164135 0.0248514 0.041275 0.0782917 0.17459 0.342574 0.241108 0.108815 0.0561737 0.0336461 0.0223862 0.0160355 0.0121213 0.00954323 0.00775651 0.0064675 0.00550702 0.00477211 0.00419726 0.00373917 0.00336829 0.00306389 0.00281109 0.00259897 0.00241936 0.00226609 0.00213436 0.00202045 0.0019214 0.00183488 0.00175896 
22.4449 0.000959155 0.00105539 0.00116736 0.00129873 0.00145425 0.00164022 0.00186509 0.00214041 0.00248229 0.00291373 0.00346841 0.00419716 0.00517956 0.00654551 0.00851818 0.0115058 0.0163161 0.024714 0.0410799 0.0780648 0.174914 0.346027 0.242262 0.108627 0.0559345 0.0334673 0.0222559 0.0159378 0.0120456 0.00948282 0.00770706 0.00642615 0.0054718 0.00474166 0.00417057 0.0037155 0.00334709 0.00304473 0.00279363 0.00258295 0.00240457 0.00225234 0.00212152 0.0020084 0.00191005 0.00182413 0.00174876 
22.5251 0.000953423 0.00104902 0.00116026 0.00129077 0.00144526 0.00163001 0.0018534 0.00212691 0.00246656 0.00289519 0.00344628 0.00417036 0.00514654 0.006504 0.00846473 0.011435 0.0162192 0.0245771 0.040885 0.0778354 0.175226 0.349513 0.243407 0.108433 0.0556949 0.0332892 0.0221262 0.0158407 0.0119704 0.00942286 0.007658 0.00638513 0.00543688 0.00471145 0.0041441 0.00369204 0.00332607 0.00302573 0.00277633 0.00256707 0.00238991 0.00223872 0.0021088 0.00199647 0.0018988 0.00181349 0.00173865 
22.6052 0.000947742 0.00104272 0.00115323 0.00128287 0.00143636 0.00161989 0.00184181 0.00211353 0.00245096 0.00287681 0.00342433 0.00414377 0.00511378 0.0064628 0.00841167 0.0113647 0.0161229 0.0244408 0.0406902 0.0776033 0.175528 0.353032 0.244542 0.108234 0.0554548 0.0331115 0.0219973 0.0157443 0.0118958 0.00936334 0.00760931 0.00634443 0.00540223 0.0046815 0.00411786 0.00366877 0.00330523 0.0030069 0.00275917 0.00255133 0.00237537 0.00222522 0.0020962 0.00198464 0.00188766 0.00180294 0.00172863 
22.6854 0.000942112 0.00103647 0.00114625 0.00127505 0.00142753 0.00160986 0.00183033 0.00210027 0.0024355 0.00285858 0.00340256 0.0041174 0.00508128 0.00642192 0.00835899 0.0112948 0.0160272 0.024305 0.0404955 0.0773688 0.175817 0.356584 0.245667 0.108029 0.0552144 0.0329345 0.021869 0.0156484 0.0118217 0.00930427 0.007561 0.00630406 0.00536787 0.00465179 0.00409183 0.0036457 0.00328457 0.00298823 0.00274216 0.00253572 0.00236096 0.00221184 0.0020837 0.00197292 0.00187661 0.00179249 0.0017187 
22.7655 0.000936531 0.00103027 0.00113934 0.0012673 0.00141878 0.00159991 0.00181894 0.00208712 0.00242016 0.0028405 0.00338098 0.00409124 0.00504903 0.00638135 0.00830669 0.0112255 0.015932 0.0241699 0.040301 0.0771319 0.176096 0.360169 0.246781 0.10782 0.0549736 0.0327581 0.0217415 0.0155532 0.0117481 0.00924565 0.00751307 0.00626401 0.00533379 0.00462233 0.00406602 0.00362282 0.00326408 0.00296972 0.0027253 0.00252026 0.00234668 0.00219858 0.00207132 0.0019613 0.00186566 0.00178212 0.00170886 
22.8457 0.000931 0.00102413 0.00113249 0.00125961 0.0014101 0.00159005 0.00180765 0.00207408 0.00240496 0.00282257 0.00335956 0.0040653 0.00501704 0.00634109 0.00825477 0.0111565 0.0158374 0.0240353 0.0401068 0.0768926 0.176363 0.363789 0.247886 0.107605 0.0547326 0.0325823 0.0216146 0.0154586 0.011675 0.00918747 0.00746551 0.00622428 0.00529999 0.00459312 0.00404042 0.00360014 0.00324377 0.00295137 0.00270859 0.00250492 0.00233252 0.00218543 0.00205904 0.00194978 0.00185481 0.00177186 0.00169911 
22.9259 0.000925519 0.00101805 0.0011257 0.00125199 0.0014015 0.00158027 0.00179645 0.00206115 0.00238988 0.00280479 0.00333833 0.00403956 0.0049853 0.00630113 0.00820324 0.0110881 0.0157433 0.0239013 0.0399127 0.0766511 0.176618 0.367442 0.24898 0.107386 0.0544913 0.0324072 0.0214884 0.0153646 0.0116025 0.00912973 0.00741833 0.00618487 0.00526646 0.00456415 0.00401505 0.00357765 0.00322364 0.00293318 0.00269202 0.00248973 0.00231849 0.0021724 0.00204688 0.00193837 0.00184405 0.00176168 0.00168944 
23.006 0.000920086 0.00101201 0.00111897 0.00124444 0.00139297 0.00157058 0.00178535 0.00204833 0.00237493 0.00278715 0.00331727 0.00401403 0.00495381 0.00626149 0.00815208 0.0110201 0.0156498 0.023768 0.0397189 0.0764074 0.176863 0.37113 0.250063 0.107162 0.0542498 0.0322326 0.021363 0.0152713 0.0115305 0.00907242 0.00737152 0.00614578 0.00523321 0.00453542 0.00398988 0.00355535 0.00320367 0.00291514 0.0026756 0.00247466 0.00230459 0.00215948 0.00203482 0.00192706 0.0018334 0.0017516 0.00167987 
23.0862 0.000914703 0.00100604 0.0011123 0.00123695 0.00138452 0.00156098 0.00177435 0.00203562 0.0023601 0.00276967 0.00329639 0.00398871 0.00492257 0.00622215 0.00810131 0.0109526 0.0155569 0.0236352 0.0395254 0.0761616 0.177095 0.374853 0.251135 0.106933 0.0540082 0.0320588 0.0212383 0.0151786 0.011459 0.00901556 0.00732507 0.00610701 0.00520023 0.00450692 0.00396493 0.00353324 0.00318388 0.00289726 0.00265932 0.00245973 0.0022908 0.00214668 0.00202287 0.00191585 0.00182284 0.00174161 0.00167038 
