K 21F 21.1F 21.2F 21.3F 21.4F 21.5F 21.6F 21.7F 21.8F 21.9F 22F 22.1F 22.2F 22.3F 22.4F 22.5F 22.6F 22.7F 22.8F 22.9F 
18.1162 0.0159959 0.018752 0.0222352 0.026705 0.0325361 0.0402734 0.0507089 0.0649642 0.0844948 0.110717 0.143493 0.177627 0.200098 0.197841 0.172942 0.139637 0.109028 0.084794 0.0666485 0.0532408 
18.1964 0.0159023 0.0186469 0.0221173 0.0265741 0.0323935 0.0401246 0.0505686 0.0648668 0.0845143 0.110999 0.144272 0.179119 0.202154 0.199802 0.174248 0.140268 0.109223 0.0847647 0.0665204 0.0530771 
18.2766 0.015809 0.0185419 0.0219996 0.0264431 0.0322503 0.0399746 0.050426 0.0647653 0.0845277 0.111273 0.145047 0.180617 0.204232 0.201781 0.175558 0.140893 0.109409 0.0847295 0.0663885 0.0529112 
18.3567 0.015716 0.0184372 0.0218819 0.0263119 0.0321066 0.0398234 0.0502811 0.06466 0.084535 0.11154 0.145816 0.182123 0.20633 0.203778 0.17687 0.141511 0.109589 0.0846884 0.0662528 0.0527432 
18.4369 0.0156234 0.0183328 0.0217644 0.0261806 0.0319625 0.039671 0.050134 0.0645507 0.0845363 0.1118 0.146581 0.183636 0.208449 0.205793 0.178184 0.142122 0.10976 0.0846415 0.0661135 0.052573 
18.517 0.015531 0.0182286 0.0216471 0.0260492 0.0318178 0.0395175 0.0499848 0.0644377 0.0845316 0.112051 0.14734 0.185155 0.210589 0.207827 0.179501 0.142726 0.109923 0.0845887 0.0659706 0.0524009 
18.5972 0.015439 0.0181247 0.0215299 0.0259178 0.0316728 0.039363 0.0498334 0.0643208 0.0845209 0.112295 0.148094 0.186681 0.212751 0.209878 0.180819 0.143322 0.110079 0.0845303 0.0658241 0.0522268 
18.6774 0.0153474 0.0180211 0.0214128 0.0257864 0.0315273 0.0392075 0.04968 0.0642003 0.0845042 0.112531 0.148843 0.188213 0.214935 0.211948 0.18214 0.143912 0.110226 0.0844661 0.0656741 0.0520507 
18.7575 0.015256 0.0179177 0.021296 0.0256549 0.0313815 0.039051 0.0495245 0.0640761 0.0844817 0.112759 0.149586 0.189751 0.217141 0.214037 0.183462 0.144494 0.110366 0.0843963 0.0655208 0.0518729 
18.8377 0.0151651 0.0178147 0.0211794 0.0255235 0.0312354 0.0388935 0.0493671 0.0639484 0.0844533 0.11298 0.150323 0.191296 0.219369 0.216144 0.184785 0.145068 0.110498 0.0843209 0.0653641 0.0516932 
18.9178 0.0150745 0.017712 0.0210629 0.0253921 0.0310889 0.0387352 0.0492078 0.0638171 0.084419 0.113192 0.151054 0.192847 0.221619 0.21827 0.18611 0.145635 0.110621 0.08424 0.0652041 0.0515118 
18.998 0.0149842 0.0176096 0.0209468 0.0252608 0.0309422 0.038576 0.0490467 0.0636824 0.084379 0.113397 0.151778 0.194404 0.223891 0.220414 0.187435 0.146193 0.110737 0.0841536 0.0650409 0.0513287 
19.0782 0.0148943 0.0175076 0.0208308 0.0251295 0.0307953 0.038416 0.0488838 0.0635442 0.0843333 0.113594 0.152497 0.195966 0.226186 0.222578 0.188762 0.146744 0.110845 0.0840618 0.0648746 0.051144 
19.1583 0.0148048 0.0174059 0.0207151 0.0249983 0.0306481 0.0382553 0.0487191 0.0634027 0.0842818 0.113782 0.153209 0.197534 0.228504 0.22476 0.190089 0.147286 0.110945 0.0839647 0.0647052 0.0509577 
19.2385 0.0147157 0.0173045 0.0205997 0.0248673 0.0305008 0.0380938 0.0485528 0.063258 0.0842247 0.113963 0.153914 0.199108 0.230846 0.226962 0.191417 0.14782 0.111037 0.0838623 0.0645328 0.05077 
19.3186 0.014627 0.0172035 0.0204846 0.0247363 0.0303533 0.0379316 0.0483848 0.06311 0.0841621 0.114135 0.154612 0.200687 0.23321 0.229183 0.192745 0.148346 0.111121 0.0837547 0.0643574 0.0505807 
19.3988 0.0145386 0.0171029 0.0203698 0.0246056 0.0302056 0.0377688 0.0482152 0.0629589 0.0840939 0.114299 0.155303 0.202272 0.235599 0.231423 0.194073 0.148863 0.111197 0.0836419 0.0641792 0.0503901 
19.479 0.0144507 0.0170026 0.0202553 0.0244749 0.0300579 0.0376053 0.0480441 0.0628047 0.0840202 0.114456 0.155987 0.203861 0.23801 0.233683 0.1954 0.149371 0.111265 0.083524 0.0639982 0.0501981 
19.5591 0.0143632 0.0169027 0.0201411 0.0243445 0.02991 0.0374413 0.0478716 0.0626475 0.0839411 0.114604 0.156663 0.205455 0.240446 0.235962 0.196728 0.149871 0.111325 0.0834012 0.0638144 0.0500048 
19.6393 0.014276 0.0168032 0.0200272 0.0242143 0.0297621 0.0372768 0.0476976 0.0624873 0.0838567 0.114744 0.157332 0.207054 0.242907 0.238261 0.198054 0.150361 0.111377 0.0832733 0.063628 0.0498103 
19.7194 0.0141893 0.0167041 0.0199137 0.0240843 0.0296142 0.0371117 0.0475223 0.0623243 0.0837669 0.114876 0.157993 0.208657 0.245391 0.24058 0.19938 0.150843 0.111422 0.0831407 0.063439 0.0496146 
19.7996 0.014103 0.0166055 0.0198005 0.0239545 0.0294663 0.0369462 0.0473456 0.0621584 0.0836719 0.115 0.158647 0.210265 0.2479 0.242918 0.200705 0.151315 0.111458 0.0830032 0.0632474 0.0494177 
19.8798 0.0140171 0.0165072 0.0196877 0.023825 0.0293184 0.0367802 0.0471677 0.0619898 0.0835717 0.115115 0.159292 0.211877 0.250434 0.245277 0.202029 0.151778 0.111487 0.0828609 0.0630534 0.0492198 
19.9599 0.0139317 0.0164093 0.0195753 0.0236958 0.0291705 0.0366138 0.0469886 0.0618184 0.0834665 0.115223 0.159929 0.213493 0.252993 0.247655 0.203351 0.152232 0.111509 0.0827141 0.062857 0.0490208 
20.0401 0.0138466 0.0163119 0.0194632 0.0235668 0.0290227 0.0364471 0.0468083 0.0616445 0.0833561 0.115322 0.160558 0.215113 0.255578 0.250054 0.204671 0.152676 0.111522 0.0825626 0.0626583 0.0488209 
20.1202 0.013762 0.0162148 0.0193515 0.0234381 0.028875 0.0362801 0.0466268 0.061468 0.0832408 0.115414 0.161178 0.216736 0.258188 0.252473 0.20599 0.153111 0.111528 0.0824066 0.0624573 0.04862 
20.2004 0.0136778 0.0161183 0.0192403 0.0233097 0.0287274 0.0361127 0.0464443 0.061289 0.0831206 0.115497 0.16179 0.218363 0.260823 0.254912 0.207306 0.153536 0.111526 0.0822463 0.0622541 0.0484183 
20.2806 0.0135941 0.0160221 0.0191294 0.0231817 0.02858 0.0359451 0.0462608 0.0611075 0.0829955 0.115572 0.162393 0.219993 0.263485 0.257372 0.208619 0.153951 0.111516 0.0820815 0.0620488 0.0482157 
20.3607 0.0135108 0.0159264 0.019019 0.023054 0.0284327 0.0357773 0.0460763 0.0609237 0.0828657 0.115639 0.162986 0.221626 0.266173 0.259852 0.20993 0.154356 0.111499 0.0819125 0.0618415 0.0480123 
20.4409 0.013428 0.0158311 0.018909 0.0229266 0.0282855 0.0356093 0.0458909 0.0607376 0.0827312 0.115698 0.163571 0.223261 0.268887 0.262353 0.211239 0.154751 0.111475 0.0817393 0.0616321 0.0478081 
20.521 0.0133455 0.0157363 0.0187994 0.0227997 0.0281386 0.0354411 0.0457046 0.0605492 0.082592 0.115749 0.164147 0.2249 0.271628 0.264874 0.212543 0.155137 0.111443 0.081562 0.0614209 0.0476033 
20.6012 0.0132636 0.015642 0.0186903 0.022673 0.0279918 0.0352727 0.0455174 0.0603587 0.0824483 0.115793 0.164713 0.226541 0.274396 0.267416 0.213845 0.155512 0.111403 0.0813807 0.0612077 0.0473979 
20.6814 0.0131821 0.0155481 0.0185816 0.0225468 0.0278453 0.0351043 0.0453295 0.0601661 0.0823001 0.115828 0.16527 0.228184 0.27719 0.269979 0.215143 0.155877 0.111357 0.0811954 0.0609928 0.0471918 
20.7615 0.013101 0.0154547 0.0184734 0.022421 0.0276991 0.0349358 0.0451409 0.0599714 0.0821475 0.115855 0.165817 0.229829 0.280013 0.272563 0.216437 0.156232 0.111303 0.0810062 0.0607761 0.0469852 
20.8417 0.0130204 0.0153617 0.0183656 0.0222956 0.0275531 0.0347672 0.0449515 0.0597748 0.0819906 0.115874 0.166355 0.231475 0.282863 0.275167 0.217727 0.156576 0.111242 0.0808133 0.0605578 0.046778 
20.9218 0.0129403 0.0152693 0.0182583 0.0221706 0.0274074 0.0345986 0.0447615 0.0595762 0.0818294 0.115886 0.166883 0.233123 0.28574 0.277793 0.219012 0.15691 0.111174 0.0806166 0.0603379 0.0465704 
21.002 0.0128606 0.0151773 0.0181515 0.022046 0.027262 0.0344301 0.0445708 0.0593758 0.081664 0.11589 0.1674 0.234773 0.288646 0.28044 0.220293 0.157234 0.111098 0.0804163 0.0601164 0.0463624 
21.0822 0.0127813 0.0150858 0.0180452 0.0219219 0.0271169 0.0342615 0.0443796 0.0591736 0.0814946 0.115886 0.167908 0.236423 0.29158 0.283108 0.221568 0.157547 0.111016 0.0802125 0.0598935 0.046154 
21.1623 0.0127026 0.0149947 0.0179393 0.0217982 0.0269722 0.034093 0.0441879 0.0589696 0.0813211 0.115874 0.168406 0.238074 0.294543 0.285798 0.222839 0.15785 0.110927 0.0800052 0.0596691 0.0459452 
21.2425 0.0126243 0.0149042 0.017834 0.021675 0.0268278 0.0339246 0.0439957 0.058764 0.0811437 0.115855 0.168893 0.239726 0.297534 0.288508 0.224104 0.158142 0.110831 0.0797945 0.0594434 0.0457362 
21.3226 0.0125464 0.0148141 0.0177291 0.0215523 0.0266837 0.0337564 0.043803 0.0585568 0.0809625 0.115828 0.16937 0.241378 0.300554 0.29124 0.225364 0.158424 0.110728 0.0795806 0.0592164 0.0455269 
21.4028 0.012469 0.0147246 0.0176248 0.02143 0.0265401 0.0335882 0.0436099 0.0583481 0.0807775 0.115794 0.169836 0.24303 0.303604 0.293994 0.226618 0.158695 0.110619 0.0793634 0.0589881 0.0453173 
21.483 0.0123921 0.0146355 0.0175209 0.0213083 0.0263969 0.0334203 0.0434165 0.0581378 0.0805887 0.115752 0.170292 0.244682 0.306683 0.296769 0.227865 0.158956 0.110503 0.0791431 0.0587587 0.0451076 
21.5631 0.0123157 0.0145469 0.0174176 0.021187 0.026254 0.0332525 0.0432227 0.0579262 0.0803964 0.115703 0.170738 0.246333 0.309792 0.299565 0.229106 0.159205 0.11038 0.0789197 0.0585282 0.0448977 
21.6433 0.0122397 0.0144589 0.0173148 0.0210662 0.0261117 0.0330849 0.0430286 0.0577131 0.0802005 0.115647 0.171172 0.247984 0.312931 0.302383 0.230341 0.159444 0.110251 0.0786934 0.0582966 0.0446877 
21.7234 0.0121642 0.0143713 0.0172125 0.020946 0.0259697 0.0329175 0.0428343 0.0574988 0.0800011 0.115583 0.171596 0.249633 0.316101 0.305223 0.231568 0.159673 0.110116 0.0784642 0.058064 0.0444777 
21.8036 0.0120892 0.0142842 0.0171107 0.0208263 0.0258282 0.0327505 0.0426398 0.0572832 0.0797984 0.115512 0.172009 0.251282 0.3193 0.308084 0.232788 0.15989 0.109974 0.0782321 0.0578304 0.0442676 
21.8838 0.0120146 0.0141977 0.0170095 0.0207071 0.0256872 0.0325836 0.0424451 0.0570664 0.0795924 0.115434 0.172411 0.252928 0.322531 0.310967 0.234001 0.160097 0.109826 0.0779974 0.057596 0.0440575 
21.9639 0.0119405 0.0141116 0.0169088 0.0205884 0.0255466 0.0324171 0.0422502 0.0568485 0.0793832 0.115349 0.172802 0.254574 0.325792 0.313872 0.235206 0.160294 0.109672 0.07776 0.0573607 0.0438474 
22.0441 0.0118669 0.0140261 0.0168087 0.0204703 0.0254065 0.0322509 0.0420552 0.0566295 0.0791708 0.115257 0.173182 0.256217 0.329085 0.316799 0.236404 0.160479 0.109513 0.07752 0.0571246 0.0436374 
22.1242 0.0117937 0.013941 0.0167091 0.0203527 0.025267 0.0320851 0.0418602 0.0564095 0.0789554 0.115158 0.173551 0.257857 0.33241 0.319747 0.237593 0.160654 0.109347 0.0772776 0.0568879 0.0434275 
22.2044 0.011721 0.0138565 0.01661 0.0202357 0.0251279 0.0319196 0.0416651 0.0561885 0.078737 0.115052 0.173908 0.259495 0.335766 0.322717 0.238773 0.160818 0.109175 0.0770327 0.0566504 0.0432178 
22.2846 0.0116488 0.0137725 0.0165115 0.0201192 0.0249894 0.0317545 0.04147 0.0559666 0.0785157 0.11494 0.174255 0.261131 0.339154 0.325709 0.239945 0.160972 0.108998 0.0767855 0.0564123 0.0430082 
22.3647 0.0115771 0.013689 0.0164135 0.0200033 0.0248514 0.0315897 0.041275 0.0557438 0.0782917 0.114821 0.17459 0.262763 0.342574 0.328723 0.241108 0.161114 0.108815 0.0765361 0.0561737 0.0427988 
22.4449 0.0115058 0.0136061 0.0163161 0.019888 0.024714 0.0314254 0.0410799 0.0555202 0.0780648 0.114695 0.174914 0.264391 0.346027 0.331759 0.242262 0.161247 0.108627 0.0762845 0.0559345 0.0425896 
22.5251 0.011435 0.0135236 0.0162192 0.0197733 0.0245771 0.0312616 0.040885 0.0552959 0.0778354 0.114563 0.175226 0.266016 0.349513 0.334816 0.243407 0.161368 0.108433 0.0760308 0.0556949 0.0423807 
22.6052 0.0113647 0.0134416 0.0161229 0.0196591 0.0244408 0.0310981 0.0406902 0.0550709 0.0776033 0.114425 0.175528 0.267637 0.353032 0.337896 0.244542 0.161479 0.108234 0.0757751 0.0554548 0.042172 
22.6854 0.0112948 0.0133602 0.0160272 0.0195456 0.024305 0.0309352 0.0404955 0.0548452 0.0773688 0.11428 0.175817 0.269253 0.356584 0.340997 0.245667 0.16158 0.108029 0.0755175 0.0552144 0.0419637 
22.7655 0.0112255 0.0132793 0.015932 0.0194326 0.0241699 0.0307727 0.040301 0.0546189 0.0771319 0.11413 0.176096 0.270865 0.360169 0.344121 0.246781 0.16167 0.10782 0.075258 0.0549736 0.0417557 
22.8457 0.0111565 0.0131989 0.0158374 0.0193202 0.0240353 0.0306108 0.0401068 0.054392 0.0768926 0.113973 0.176363 0.272473 0.363789 0.347266 0.247886 0.161749 0.107605 0.0749968 0.0547326 0.0415481 
22.9259 0.0110881 0.0131191 0.0157433 0.0192084 0.0239013 0.0304493 0.0399127 0.0541647 0.0766511 0.11381 0.176618 0.274075 0.367442 0.350433 0.24898 0.161819 0.107386 0.0747338 0.0544913 0.0413408 
23.006 0.0110201 0.0130397 0.0156498 0.0190973 0.023768 0.0302884 0.0397189 0.0539369 0.0764074 0.113641 0.176863 0.275671 0.37113 0.353622 0.250063 0.161877 0.107162 0.0744691 0.0542498 0.041134 
23.0862 0.0109526 0.0129609 0.0155569 0.0189867 0.0236352 0.030128 0.0395254 0.0537086 0.0761616 0.113466 0.177095 0.277262 0.374853 0.356833 0.251135 0.161926 0.106933 0.074203 0.0540082 0.0409277 
23.1663 0.0108856 0.0128826 0.0154646 0.0188768 0.0235031 0.0299682 0.0393322 0.0534801 0.0759137 0.113286 0.177317 0.278847 0.37861 0.360065 0.252196 0.161964 0.106699 0.0739353 0.0537665 0.0407218 
23.2465 0.010819 0.0128048 0.0153728 0.0187674 0.0233716 0.0298089 0.0391393 0.0532511 0.075664 0.1131 0.177527 0.280425 0.382403 0.36332 0.253246 0.161993 0.106461 0.0736662 0.0535247 0.0405164 
23.3267 0.0107529 0.0127275 0.0152816 0.0186587 0.0232408 0.0296503 0.0389468 0.053022 0.0754123 0.112909 0.177725 0.281997 0.386231 0.366596 0.254283 0.162011 0.106219 0.0733958 0.0532829 0.0403115 
23.4068 0.0106873 0.0126507 0.015191 0.0185506 0.0231106 0.0294922 0.0387547 0.0527925 0.0751589 0.112712 0.177913 0.283562 0.390094 0.369894 0.255309 0.162019 0.105972 0.073124 0.0530411 0.0401071 
23.487 0.0106221 0.0125745 0.0151009 0.0184431 0.022981 0.0293348 0.038563 0.0525629 0.0749037 0.11251 0.178089 0.285119 0.393994 0.373213 0.256323 0.162017 0.105721 0.0728511 0.0527994 0.0399033 
23.5671 0.0105574 0.0124988 0.0150114 0.0183363 0.0228521 0.029178 0.0383718 0.0523332 0.0746469 0.112303 0.178253 0.28667 0.397929 0.376554 0.257325 0.162006 0.105466 0.072577 0.0525578 0.0397001 
23.6473 0.0104932 0.0124236 0.0149225 0.0182301 0.0227239 0.0290218 0.0381809 0.0521033 0.0743885 0.11209 0.178407 0.288212 0.401901 0.379917 0.258314 0.161984 0.105207 0.0723019 0.0523163 0.0394975 
23.7275 0.0104294 0.0123489 0.0148342 0.0181245 0.0225963 0.0288662 0.0379906 0.0518734 0.0741285 0.111873 0.178549 0.289747 0.40591 0.383301 0.25929 0.161953 0.104944 0.0720257 0.052075 0.0392956 
23.8076 0.0103661 0.0122748 0.0147465 0.0180196 0.0224695 0.0287114 0.0378008 0.0516435 0.0738672 0.111651 0.17868 0.291273 0.409956 0.386707 0.260254 0.161912 0.104678 0.0717486 0.051834 0.0390942 
23.8878 0.0103032 0.0122011 0.0146593 0.0179153 0.0223433 0.0285572 0.0376115 0.0514135 0.0736045 0.111424 0.178799 0.29279 0.414039 0.390134 0.261205 0.161862 0.104408 0.0714707 0.0515931 0.0388935 
23.9679 0.0102408 0.012128 0.0145727 0.0178116 0.0222177 0.0284036 0.0374227 0.0511837 0.0733405 0.111192 0.178908 0.294299 0.418159 0.393583 0.262142 0.161803 0.104134 0.0711919 0.0513526 0.0386936 
24.0481 0.0101788 0.0120554 0.0144867 0.0177085 0.0220929 0.0282508 0.0372345 0.0509539 0.0730752 0.110956 0.179005 0.295798 0.422318 0.397052 0.263066 0.161734 0.103856 0.0709124 0.0511124 0.0384943 
24.1283 0.0101174 0.0119833 0.0144012 0.0176062 0.0219688 0.0280987 0.0370468 0.0507243 0.0728088 0.110716 0.179092 0.297288 0.426514 0.400543 0.263977 0.161656 0.103576 0.0706322 0.0508725 0.0382957 
24.2084 0.0100563 0.0119117 0.0143164 0.0175044 0.0218453 0.0279472 0.0368598 0.0504948 0.0725414 0.110471 0.179168 0.298768 0.430749 0.404055 0.264873 0.161568 0.103292 0.0703513 0.0506331 0.0380979 
24.2886 0.00999574 0.0118406 0.0142321 0.0174033 0.0217226 0.0277965 0.0366734 0.0502655 0.0722729 0.110221 0.179233 0.300238 0.435022 0.407588 0.265756 0.161472 0.103004 0.0700699 0.050394 0.0379008 
24.3687 0.00993561 0.01177 0.0141484 0.0173029 0.0216005 0.0276466 0.0364876 0.0500365 0.0720034 0.109968 0.179287 0.301698 0.439334 0.411142 0.266625 0.161367 0.102714 0.069788 0.0501554 0.0377045 
24.4489 0.00987593 0.0117 0.0140653 0.0172031 0.0214792 0.0274973 0.0363025 0.0498077 0.071733 0.109711 0.17933 0.303147 0.443685 0.414716 0.26748 0.161253 0.102421 0.0695057 0.0499173 0.037509 
24.5291 0.00981671 0.0116304 0.0139827 0.0171039 0.0213586 0.0273488 0.036118 0.0495792 0.0714618 0.109449 0.179363 0.304586 0.448075 0.418312 0.268321 0.161131 0.102125 0.0692229 0.0496797 0.0373142 
24.6092 0.00975793 0.0115614 0.0139007 0.0170054 0.0212387 0.0272011 0.0359342 0.0493511 0.0711899 0.109184 0.179385 0.306013 0.452505 0.421927 0.269147 0.161 0.101826 0.0689399 0.0494426 0.0371203 
24.6894 0.0096996 0.0114929 0.0138193 0.0169075 0.0211195 0.0270541 0.0357511 0.0491234 0.0709172 0.108915 0.179397 0.307429 0.456975 0.425563 0.269958 0.16086 0.101525 0.0686565 0.0492062 0.0369273 
24.7695 0.00964171 0.0114249 0.0137385 0.0168103 0.0210011 0.0269078 0.0355688 0.048896 0.0706439 0.108643 0.179398 0.308834 0.461485 0.42922 0.270755 0.160712 0.101221 0.0683729 0.0489703 0.036735 
24.8497 0.00958427 0.0113573 0.0136583 0.0167137 0.0208833 0.0267624 0.0353872 0.0486691 0.07037 0.108367 0.179389 0.310226 0.466036 0.432896 0.271537 0.160556 0.100914 0.0680892 0.048735 0.0365436 
24.9299 0.00952727 0.0112903 0.0135786 0.0166178 0.0207663 0.0266177 0.0352063 0.0484427 0.0700956 0.108087 0.17937 0.311607 0.470627 0.436593 0.272305 0.160392 0.100606 0.0678054 0.0485004 0.0363531 
25.01 0.00947071 0.0112238 0.0134995 0.0165226 0.02065 0.0264738 0.0350262 0.0482167 0.0698207 0.107805 0.179341 0.312975 0.475259 0.440309 0.273057 0.16022 0.100294 0.0675215 0.0482665 0.0361635 
25.0902 0.00941459 0.0111578 0.013421 0.016428 0.0205345 0.0263307 0.0348468 0.0479912 0.0695454 0.107519 0.179302 0.31433 0.479932 0.444045 0.273794 0.16004 0.0999812 0.0672375 0.0480333 0.0359748 
25.1703 0.00935891 0.0110923 0.013343 0.016334 0.0204197 0.0261884 0.0346682 0.0477664 0.0692698 0.10723 0.179253 0.315673 0.484646 0.447801 0.274516 0.159853 0.0996658 0.0669537 0.0478008 0.0357869 
25.2505 0.00930367 0.0110273 0.0132656 0.0162407 0.0203056 0.0260469 0.0344905 0.047542 0.0689939 0.106938 0.179194 0.317002 0.489403 0.451576 0.275223 0.159658 0.0993484 0.0666699 0.0475691 0.0356 
25.3307 0.00924886 0.0109628 0.0131888 0.0161481 0.0201923 0.0259062 0.0343135 0.0473183 0.0687177 0.106643 0.179126 0.318318 0.494201 0.45537 0.275914 0.159455 0.0990292 0.0663862 0.0473382 0.035414 
25.4108 0.00919448 0.0108988 0.0131126 0.0160561 0.0200797 0.0257663 0.0341374 0.0470952 0.0684414 0.106346 0.179048 0.319621 0.499041 0.459184 0.27659 0.159246 0.0987082 0.0661027 0.047108 0.035229 
25.491 0.00914054 0.0108352 0.0130369 0.0159647 0.0199678 0.0256273 0.0339621 0.0468728 0.0681649 0.106046 0.178961 0.32091 0.503924 0.463016 0.277251 0.159029 0.0983854 0.0658195 0.0468787 0.0350449 
25.5711 0.00908702 0.0107722 0.0129618 0.015874 0.0198567 0.025489 0.0337877 0.0466511 0.0678883 0.105743 0.178864 0.322185 0.50885 0.466867 0.277896 0.158805 0.098061 0.0655366 0.0466503 0.0348618 
25.6513 0.00903394 0.0107097 0.0128872 0.0157839 0.0197463 0.0253516 0.0336141 0.04643 0.0676117 0.105438 0.178759 0.323445 0.513818 0.470736 0.278525 0.158574 0.0977351 0.0652539 0.0464227 0.0346796 
25.7315 0.00898128 0.0106476 0.0128132 0.0156945 0.0196367 0.025215 0.0334414 0.0462097 0.0673351 0.10513 0.178644 0.324692 0.51883 0.474624 0.279139 0.158337 0.0974078 0.0649717 0.046196 0.0344984 
25.8116 0.00892904 0.0105861 0.0127398 0.0156058 0.0195278 0.0250793 0.0332696 0.0459901 0.0670587 0.10482 0.17852 0.325924 0.523885 0.478529 0.279737 0.158092 0.0970791 0.0646898 0.0459702 0.0343182 
25.8918 0.00887723 0.010525 0.012667 0.0155177 0.0194196 0.0249444 0.0330986 0.0457713 0.0667823 0.104508 0.178388 0.327141 0.528984 0.482453 0.28032 0.157842 0.0967491 0.0644084 0.0457453 0.034139 
25.9719 0.00882584 0.0104644 0.0125947 0.0154302 0.0193122 0.0248103 0.0329286 0.0455534 0.0665061 0.104194 0.178247 0.328343 0.534127 0.486394 0.280887 0.157585 0.096418 0.0641275 0.0455214 0.0339608 
26.0521 0.00877487 0.0104043 0.0125229 0.0153434 0.0192056 0.0246771 0.0327594 0.0453362 0.0662301 0.103878 0.178097 0.32953 0.539314 0.490352 0.281438 0.157322 0.0960857 0.0638471 0.0452985 0.0337837 
26.1323 0.00872432 0.0103447 0.0124517 0.0152573 0.0190996 0.0245447 0.0325912 0.0451198 0.0659544 0.10356 0.177939 0.330702 0.544545 0.494328 0.281973 0.157053 0.0957524 0.0635673 0.0450765 0.0336075 
26.2124 0.00867418 0.0102855 0.0123811 0.0151717 0.0189945 0.0244132 0.0324239 0.0449043 0.065679 0.10324 0.177773 0.331858 0.549822 0.49832 0.282493 0.156778 0.0954182 0.0632881 0.0448555 0.0334324 
26.2926 0.00862447 0.0102269 0.012311 0.0150869 0.0188901 0.0242826 0.0322576 0.0446897 0.0654039 0.102918 0.177599 0.332998 0.555143 0.50233 0.282997 0.156497 0.0950832 0.0630096 0.0446356 0.0332582 
26.3727 0.00857516 0.0101687 0.0122415 0.0150026 0.0187864 0.0241527 0.0320922 0.044476 0.0651292 0.102595 0.177417 0.334123 0.560509 0.506356 0.283485 0.156211 0.0947473 0.0627318 0.0444167 0.0330852 
26.4529 0.00852626 0.010111 0.0121725 0.014919 0.0186835 0.0240238 0.0319277 0.0442632 0.064855 0.102271 0.177227 0.335232 0.565921 0.510397 0.283958 0.155919 0.0944108 0.0624546 0.0441988 0.0329132 
26.5331 0.00847778 0.0100537 0.0121041 0.0148361 0.0185813 0.0238957 0.0317642 0.0440514 0.0645812 0.101945 0.177029 0.336325 0.571378 0.514455 0.284415 0.155622 0.0940737 0.0621783 0.043982 0.0327422 
26.6132 0.0084297 0.00999696 0.0120362 0.0147538 0.0184799 0.0237685 0.0316016 0.0438404 0.064308 0.101617 0.176824 0.337402 0.576881 0.518529 0.284856 0.15532 0.093736 0.0619027 0.0437663 0.0325723 
26.6934 0.00838203 0.00994066 0.0119689 0.0146721 0.0183792 0.0236421 0.03144 0.0436305 0.0640354 0.101289 0.176611 0.338462 0.582431 0.522618 0.285282 0.155012 0.0933978 0.061628 0.0435517 0.0324034 
26.7735 0.00833477 0.00988483 0.0119021 0.0145911 0.0182793 0.0235167 0.0312794 0.0434215 0.0637633 0.100959 0.176391 0.339506 0.588026 0.526722 0.285692 0.1547 0.0930593 0.0613541 0.0433382 0.0322356 
26.8537 0.0082879 0.00982947 0.0118359 0.0145107 0.0181801 0.023392 0.0311198 0.0432136 0.0634919 0.100628 0.176165 0.340534 0.593668 0.53084 0.286087 0.154383 0.0927205 0.0610811 0.0431259 0.0320689 
26.9339 0.00824144 0.00977457 0.0117702 0.0144309 0.0180817 0.0232683 0.0309612 0.0430066 0.0632211 0.100296 0.175931 0.341545 0.599357 0.534974 0.286466 0.154062 0.0923814 0.0608091 0.0429146 0.0319033 
27.014 0.00819538 0.00972013 0.0117051 0.0143518 0.017984 0.0231454 0.0308035 0.0428007 0.0629511 0.0999634 0.17569 0.342539 0.605093 0.539121 0.28683 0.153736 0.0920421 0.060538 0.0427045 0.0317388 
27.0942 0.00814972 0.00966616 0.0116404 0.0142733 0.017887 0.0230234 0.0306469 0.0425958 0.0626818 0.0996299 0.175443 0.343516 0.610877 0.543283 0.287179 0.153405 0.0917028 0.0602679 0.0424956 0.0315753 
27.1743 0.00810445 0.00961264 0.0115764 0.0141955 0.0177908 0.0229023 0.0304912 0.042392 0.0624133 0.0992957 0.17519 0.344477 0.616707 0.547458 0.287513 0.153071 0.0913634 0.0599988 0.0422879 0.031413 
27.2545 0.00805958 0.00955958 0.0115128 0.0141182 0.0176954 0.0227821 0.0303366 0.0421893 0.0621457 0.0989608 0.17493 0.34542 0.622585 0.551646 0.287831 0.152732 0.091024 0.0597307 0.0420813 0.0312517 
27.3347 0.0080151 0.00950698 0.0114498 0.0140416 0.0176007 0.0226627 0.030183 0.0419877 0.0618789 0.0986253 0.174664 0.346347 0.628512 0.555848 0.288134 0.15239 0.0906848 0.0594638 0.0418759 0.0310915 
27.4148 0.00797101 0.00945484 0.0113873 0.0139657 0.0175067 0.0225442 0.0300304 0.0417871 0.061613 0.0982894 0.174392 0.347256 0.634486 0.560062 0.288423 0.152044 0.0903457 0.0591979 0.0416718 0.0309325 
27.495 0.00792732 0.00940314 0.0113254 0.0138903 0.0174135 0.0224266 0.0298788 0.0415877 0.061348 0.097953 0.174114 0.348148 0.640508 0.564289 0.288696 0.151694 0.0900069 0.0589332 0.0414688 0.0307745 
