K 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
22.2846 0.00101517 0.00111656 0.00123451 0.00137286 0.00153662 0.00173239 0.00196906 0.00225877 0.00261844 0.00307219 0.00365538 0.00442131 0.00545335 0.00688744 0.00895679 0.0120871 0.0171176 0.0258727 0.0428368 0.0807071 0.176949 0.337541 0.241884 0.1117 0.0581972 0.0349984 0.0233346 0.0167362 0.0126621 0.00997588 0.00811286 0.00676815 0.00576584 0.00499875 0.00439865 0.00392039 0.00353317 0.00321536 0.00295143 0.00272999 0.00254252 0.00238255 0.00224509 0.00212625 0.00202295 0.00193273 0.0018536 
22.3647 0.00100924 0.00110998 0.00122717 0.00136462 0.00152732 0.00172182 0.00195696 0.0022448 0.00260215 0.00305301 0.00363248 0.00439359 0.00541923 0.0068446 0.00890173 0.0120144 0.0170186 0.025734 0.0426431 0.0804947 0.177332 0.340951 0.243105 0.111539 0.0579623 0.0348187 0.0232024 0.0166366 0.0125847 0.00991404 0.00806218 0.00672574 0.00572971 0.0049675 0.00437125 0.00389609 0.0035114 0.00319569 0.00293351 0.00271355 0.00252734 0.00236845 0.00223193 0.0021139 0.00201131 0.00192172 0.00184314 
22.4449 0.00100336 0.00110345 0.00121988 0.00135645 0.00151809 0.00171134 0.00194497 0.00223095 0.00258601 0.00303398 0.00360978 0.0043661 0.00538538 0.00680208 0.00884706 0.0119421 0.0169201 0.0255958 0.0424495 0.0802794 0.177704 0.344393 0.244317 0.111373 0.0577269 0.0346396 0.0230709 0.0165376 0.0125079 0.00985265 0.00801189 0.00668367 0.00569387 0.0049365 0.00434408 0.003872 0.00348982 0.00317618 0.00291575 0.00269725 0.00251229 0.00235447 0.00221888 0.00210166 0.00199978 0.00191081 0.00183278 
22.5251 0.000997535 0.00109698 0.00121266 0.00134835 0.00150895 0.00170095 0.00193307 0.00221722 0.00257 0.00301511 0.00358726 0.00433883 0.00535179 0.00675989 0.00879279 0.0118703 0.0168222 0.0254582 0.0422559 0.0800613 0.178065 0.347868 0.245521 0.111201 0.0574908 0.0344609 0.02294 0.0164393 0.0124316 0.00979172 0.00796199 0.00664193 0.00565832 0.00490576 0.00431714 0.00384811 0.00346843 0.00315685 0.00289814 0.0026811 0.00249737 0.00234062 0.00220595 0.00208953 0.00198835 0.00189999 0.00182251 
22.6052 0.000991761 0.00109057 0.00120551 0.00134032 0.00149989 0.00169066 0.00192128 0.0022036 0.00255412 0.0029964 0.00356492 0.00431178 0.00531847 0.00671801 0.0087389 0.011799 0.0167248 0.0253211 0.0420623 0.0798405 0.178415 0.351377 0.246716 0.111023 0.0572542 0.0342829 0.0228099 0.0163416 0.0123559 0.00973124 0.00791248 0.00660053 0.00562307 0.00487527 0.00429042 0.00382443 0.00344722 0.00313769 0.00288068 0.00266508 0.00248259 0.00232689 0.00219313 0.00207751 0.00197702 0.00188928 0.00181234 
22.6854 0.000986038 0.00108422 0.00119842 0.00133237 0.00149091 0.00168045 0.00190959 0.0021901 0.00253838 0.00297784 0.00354277 0.00428495 0.00528541 0.00667645 0.00868541 0.0117282 0.016628 0.0251846 0.0418688 0.079617 0.178754 0.354919 0.247902 0.11084 0.0570171 0.0341053 0.0226804 0.0162445 0.0122807 0.00967122 0.00786336 0.00655946 0.0055881 0.00484504 0.00426393 0.00380095 0.00342619 0.00311869 0.00286338 0.00264921 0.00246794 0.00231329 0.00218043 0.0020656 0.0019658 0.00187866 0.00180226 
22.7655 0.000980368 0.00107792 0.00119139 0.00132448 0.00148201 0.00167033 0.001898 0.00217672 0.00252277 0.00295944 0.0035208 0.00425834 0.00525262 0.00663521 0.0086323 0.0116579 0.0165318 0.0250486 0.0416754 0.0793909 0.179082 0.358494 0.249079 0.110651 0.0567797 0.0339284 0.0225516 0.016148 0.012206 0.00961165 0.00781462 0.00651871 0.00555342 0.00481506 0.00423766 0.00377767 0.00340535 0.00309986 0.00284623 0.00263348 0.00245342 0.0022998 0.00216785 0.00205379 0.00195468 0.00186814 0.00179227 
22.8457 0.000974749 0.00107168 0.00118443 0.00131667 0.00147318 0.0016603 0.00188652 0.00216345 0.0025073 0.00294119 0.00349901 0.00423194 0.00522008 0.00659429 0.00857958 0.011588 0.0164361 0.0249132 0.0414821 0.0791623 0.179398 0.362103 0.250246 0.110458 0.0565418 0.033752 0.0224235 0.0160522 0.0121318 0.00955252 0.00776626 0.0064783 0.00551903 0.00478533 0.00421162 0.00375459 0.00338468 0.00308119 0.00282923 0.00261789 0.00243902 0.00228644 0.00215537 0.0020421 0.00194366 0.00185772 0.00178237 
22.9259 0.000969181 0.00106549 0.00117752 0.00130892 0.00146444 0.00165036 0.00187513 0.00215029 0.00249196 0.0029231 0.00347741 0.00420576 0.0051878 0.00655368 0.00852725 0.0115186 0.016341 0.0247784 0.0412891 0.0789312 0.179704 0.365747 0.251404 0.110259 0.0563036 0.0335763 0.0222961 0.015957 0.0120582 0.00949385 0.00771828 0.00643821 0.00548491 0.00475584 0.0041858 0.00373171 0.0033642 0.00306269 0.00281238 0.00260244 0.00242476 0.0022732 0.00214302 0.0020305 0.00193274 0.00184739 0.00177257 
23.006 0.000963663 0.00105937 0.00117068 0.00130124 0.00145577 0.0016405 0.00186384 0.00213725 0.00247674 0.00290516 0.00345598 0.00417979 0.00515578 0.00651339 0.0084753 0.0114497 0.0162464 0.0246442 0.0410962 0.0786979 0.179998 0.369425 0.252552 0.110055 0.0560651 0.0334012 0.0221694 0.0158624 0.0119851 0.00943563 0.00767069 0.00639845 0.00545109 0.00472661 0.00416019 0.00370902 0.00334389 0.00304434 0.00279568 0.00258712 0.00241063 0.00226008 0.00213077 0.00201902 0.00192193 0.00183716 0.00176286 
23.0862 0.000958196 0.00105329 0.00116391 0.00129363 0.00144717 0.00163073 0.00185265 0.00212432 0.00246166 0.00288737 0.00343473 0.00415403 0.00512401 0.00647341 0.00842374 0.0113812 0.0161525 0.0245106 0.0409036 0.0784622 0.18028 0.373138 0.253689 0.109847 0.0558263 0.0332267 0.0220434 0.0157685 0.0119126 0.00937785 0.00762347 0.00635901 0.00541754 0.00469763 0.00413481 0.00368653 0.00332376 0.00302616 0.00277913 0.00257194 0.00239662 0.00224708 0.00211863 0.00200764 0.00191121 0.00182703 0.00175324 
23.1663 0.000952779 0.00104728 0.00115719 0.00128609 0.00143866 0.00162105 0.00184156 0.00211151 0.00244671 0.00286974 0.00341367 0.00412849 0.0050925 0.00643374 0.00837256 0.0113133 0.0160591 0.0243777 0.0407112 0.0782244 0.180552 0.376886 0.254817 0.109633 0.0555874 0.0330529 0.0219181 0.0156751 0.0118405 0.00932051 0.00757662 0.0063199 0.00538427 0.00466888 0.00410964 0.00366423 0.00330381 0.00300814 0.00276272 0.0025569 0.00238274 0.00223419 0.00210661 0.00199637 0.00190059 0.00181699 0.00174371 
23.2465 0.000947412 0.00104131 0.00115053 0.00127862 0.00143022 0.00161146 0.00183056 0.0020988 0.00243189 0.00285225 0.00339277 0.00410315 0.00506125 0.00639437 0.00832177 0.0112458 0.0159662 0.0242453 0.0405191 0.0779845 0.180812 0.380669 0.255934 0.109415 0.0553483 0.0328797 0.0217936 0.0155824 0.011769 0.00926361 0.00753015 0.0062811 0.00535128 0.00464038 0.00408469 0.00364213 0.00328403 0.00299028 0.00274646 0.00254199 0.00236898 0.00222142 0.0020947 0.0019852 0.00189007 0.00180704 0.00173426 
23.3267 0.000942094 0.00103541 0.00114394 0.00127122 0.00142186 0.00160194 0.00181967 0.00208621 0.00241719 0.00283491 0.00337205 0.00407803 0.00503024 0.00635532 0.00827135 0.0111787 0.015874 0.0241136 0.0403273 0.0777425 0.181061 0.384488 0.257039 0.109192 0.0551091 0.0327073 0.0216697 0.0154904 0.0116981 0.00920716 0.00748405 0.00624262 0.00531856 0.00461213 0.00405995 0.00362022 0.00326442 0.00297257 0.00273034 0.00252722 0.00235535 0.00220877 0.00208289 0.00197413 0.00187965 0.00179718 0.00172491 
23.4068 0.000936825 0.00102955 0.0011374 0.00126388 0.00141357 0.00159252 0.00180886 0.00207373 0.00240262 0.00281772 0.00335151 0.00405311 0.00499949 0.00631658 0.00822132 0.0111122 0.0157823 0.0239825 0.0401359 0.0774986 0.181298 0.388342 0.258134 0.108965 0.0548699 0.0325355 0.0215466 0.0153989 0.0116276 0.00915114 0.00743832 0.00620446 0.00528612 0.00458411 0.00403543 0.0035985 0.00324498 0.00295503 0.00271437 0.00251258 0.00234184 0.00219623 0.00207119 0.00196316 0.00186932 0.00178742 0.00171565 
23.487 0.000931605 0.00102375 0.00113092 0.00125661 0.00140535 0.00158318 0.00179816 0.00206135 0.00238818 0.00280068 0.00333114 0.0040284 0.00496899 0.00627814 0.00817166 0.0110461 0.0156912 0.023852 0.0399448 0.0772527 0.181525 0.392233 0.259218 0.108733 0.0546306 0.0323644 0.0214243 0.0153081 0.0115577 0.00909556 0.00739296 0.00616661 0.00525395 0.00455633 0.00401112 0.00357697 0.00322572 0.00293764 0.00269855 0.00249807 0.00232845 0.00218381 0.00205961 0.0019523 0.00185909 0.00177775 0.00170647 
23.5671 0.000926433 0.001018 0.00112451 0.0012494 0.00139721 0.00157392 0.00178755 0.00204909 0.00237387 0.00278378 0.00331095 0.0040039 0.00493874 0.00624 0.00812238 0.0109805 0.0156007 0.0237222 0.0397541 0.0770051 0.18174 0.39616 0.260291 0.108497 0.0543913 0.0321941 0.0213026 0.0152179 0.0114883 0.00904041 0.00734797 0.00612908 0.00522205 0.00452879 0.00398702 0.00355563 0.00320663 0.0029204 0.00268286 0.00248369 0.00231519 0.0021715 0.00204813 0.00194154 0.00184896 0.00176817 0.00169738 
23.6473 0.000921309 0.00101231 0.00111815 0.00124226 0.00138915 0.00156474 0.00177703 0.00203693 0.00235968 0.00276703 0.00329092 0.0039796 0.00490873 0.00620217 0.00807348 0.0109153 0.0155108 0.0235931 0.0395638 0.0767558 0.181944 0.400123 0.261351 0.108257 0.0541521 0.0320245 0.0211817 0.0151283 0.0114194 0.0089857 0.00730334 0.00609186 0.00519042 0.00450149 0.00396312 0.00353447 0.0031877 0.00290332 0.00266732 0.00246945 0.00230205 0.00215931 0.00203675 0.00193088 0.00183892 0.00175868 0.00168838 
23.7275 0.000916234 0.00100667 0.00111185 0.00123519 0.00138115 0.00155565 0.00176661 0.00202488 0.00234561 0.00275043 0.00327107 0.0039555 0.00487897 0.00616464 0.00802495 0.0108507 0.0154214 0.0234646 0.0393739 0.0765048 0.182137 0.404124 0.2624 0.108013 0.053913 0.0318556 0.0210615 0.0150394 0.011351 0.00893142 0.00725907 0.00605494 0.00515906 0.00447442 0.00393944 0.0035135 0.00316895 0.00288639 0.00265191 0.00245533 0.00228903 0.00214723 0.00202548 0.00192031 0.00182898 0.00174928 0.00167946 
23.8076 0.000911205 0.00100108 0.0011056 0.00122818 0.00137323 0.00154664 0.00175628 0.00201293 0.00233166 0.00273397 0.00325138 0.00393161 0.00484945 0.00612741 0.00797679 0.0107865 0.0153326 0.0233368 0.0391845 0.0762521 0.182319 0.408162 0.263437 0.107764 0.0536741 0.0316875 0.0209421 0.0149511 0.0112832 0.00887757 0.00721516 0.00601834 0.00512797 0.00444758 0.00391596 0.00349272 0.00315036 0.00286961 0.00263665 0.00244134 0.00227613 0.00213526 0.00201432 0.00190985 0.00181913 0.00173998 0.00167063 
23.8878 0.000906224 0.000995546 0.00109942 0.00122123 0.00136538 0.00153771 0.00174604 0.0020011 0.00231784 0.00271765 0.00323186 0.00390791 0.00482018 0.00609048 0.00792901 0.0107227 0.0152445 0.0232096 0.0389956 0.075998 0.182489 0.412237 0.264462 0.107512 0.0534353 0.0315202 0.0208234 0.0148634 0.0112158 0.00882414 0.00717162 0.00598204 0.00509714 0.00442098 0.00389269 0.00347212 0.00313194 0.00285298 0.00262152 0.00242748 0.00226334 0.0021234 0.00200326 0.00189949 0.00180938 0.00173076 0.00166188 
23.9679 0.00090129 0.000990061 0.00109329 0.00121435 0.0013576 0.00152886 0.00173589 0.00198936 0.00230414 0.00270147 0.00321251 0.00388442 0.00479115 0.00605385 0.0078816 0.0106595 0.0151569 0.0230832 0.0388072 0.0757425 0.182649 0.41635 0.265474 0.107256 0.0531967 0.0313536 0.0207055 0.0147763 0.011149 0.00877114 0.00712843 0.00594605 0.00506657 0.0043946 0.00386962 0.0034517 0.00311368 0.00283651 0.00260653 0.00241375 0.00225068 0.00211165 0.00199231 0.00188922 0.00179971 0.00172163 0.00165322 
24.0481 0.000896402 0.000984628 0.00108722 0.00120753 0.0013499 0.00152009 0.00172584 0.00197773 0.00229056 0.00268543 0.00319333 0.00386113 0.00476236 0.00601751 0.00783456 0.0105966 0.0150698 0.0229574 0.0386193 0.0754855 0.182797 0.420501 0.266474 0.106997 0.0529584 0.0311879 0.0205882 0.0146899 0.0110827 0.00871856 0.00708559 0.00591036 0.00503627 0.00436846 0.00384675 0.00343147 0.00309558 0.00282018 0.00259168 0.00240014 0.00223813 0.00210002 0.00198145 0.00187906 0.00179015 0.00171258 0.00164464 
24.1283 0.000891561 0.000979246 0.00108121 0.00120077 0.00134226 0.0015114 0.00171587 0.00196621 0.0022771 0.00266954 0.00317431 0.00383803 0.00473381 0.00598147 0.00778788 0.0105343 0.0149834 0.0228323 0.038432 0.0752273 0.182935 0.42469 0.267461 0.106733 0.0527204 0.0310229 0.0204718 0.0146041 0.0110169 0.00866641 0.00704311 0.00587497 0.00500622 0.00434254 0.00382409 0.00341141 0.00307765 0.002804 0.00257697 0.00238666 0.0022257 0.00208849 0.0019707 0.00186898 0.00178067 0.00170363 0.00163615 
24.2084 0.000886766 0.000973915 0.00107525 0.00119408 0.0013347 0.00150279 0.001706 0.00195479 0.00226376 0.00265378 0.00315546 0.00381513 0.0047055 0.00594572 0.00774157 0.0104724 0.0148975 0.0227079 0.0382452 0.0749678 0.183062 0.428918 0.268436 0.106467 0.0524827 0.0308587 0.0203561 0.0145189 0.0109516 0.00861468 0.00700098 0.00583987 0.00497643 0.00431685 0.00380162 0.00339153 0.00305988 0.00278797 0.00256239 0.00237331 0.00221339 0.00207707 0.00196006 0.00185901 0.00177128 0.00169476 0.00162774 
24.2886 0.000882017 0.000968634 0.00106935 0.00118745 0.0013272 0.00149426 0.00169622 0.00194347 0.00225054 0.00263816 0.00313677 0.00379243 0.00467743 0.00591026 0.00769563 0.010411 0.0148123 0.0225842 0.038059 0.0747072 0.183178 0.433184 0.269397 0.106197 0.0522454 0.0306954 0.0202411 0.0144343 0.0108868 0.00856336 0.00695921 0.00580508 0.00494691 0.00429138 0.00377935 0.00337183 0.00304227 0.00277209 0.00254794 0.00236007 0.00220119 0.00206576 0.00194951 0.00184913 0.00176199 0.00168598 0.00161941 
24.3687 0.000877313 0.000963404 0.00106351 0.00118088 0.00131978 0.00148581 0.00168652 0.00193225 0.00223744 0.00262268 0.00311824 0.00376992 0.00464959 0.0058751 0.00765005 0.0103501 0.0147276 0.0224613 0.0378735 0.0744455 0.183283 0.43749 0.270345 0.105923 0.0520084 0.0305329 0.0201269 0.0143503 0.0108225 0.00851246 0.00691778 0.00577059 0.00491763 0.00426614 0.00375729 0.00335231 0.00302482 0.00275635 0.00253363 0.00234696 0.0021891 0.00205455 0.00193907 0.00183935 0.00175278 0.00167728 0.00161117 
24.4489 0.000872655 0.000958223 0.00105772 0.00117438 0.00131242 0.00147743 0.00167691 0.00192114 0.00222445 0.00260734 0.00309988 0.00374761 0.00462199 0.00584022 0.00760484 0.0102896 0.0146435 0.022339 0.0376885 0.0741827 0.183377 0.441835 0.271279 0.105647 0.0517719 0.0303712 0.0200135 0.014267 0.0107587 0.00846197 0.00687669 0.00573638 0.00488861 0.00424112 0.00373542 0.00333296 0.00300753 0.00274075 0.00251945 0.00233398 0.00217713 0.00204345 0.00192872 0.00182966 0.00174367 0.00166867 0.001603 
24.5291 0.000868041 0.000953093 0.00105198 0.00116793 0.00130513 0.00146913 0.0016674 0.00191013 0.00221158 0.00259213 0.00308168 0.00372548 0.00459462 0.00580563 0.00755998 0.0102295 0.01456 0.0222174 0.0375042 0.073919 0.183461 0.44622 0.272201 0.105367 0.0515358 0.0302104 0.0199008 0.0141843 0.0106955 0.0084119 0.00683596 0.00570248 0.00485985 0.00421632 0.00371374 0.00331379 0.0029904 0.0027253 0.0025054 0.00232111 0.00216528 0.00203246 0.00191848 0.00182006 0.00173464 0.00166015 0.00159492 
24.6092 0.000863473 0.000948011 0.0010463 0.00116155 0.00129791 0.00146091 0.00165796 0.00189921 0.00219882 0.00257706 0.00306363 0.00370355 0.00456749 0.00577133 0.00751548 0.01017 0.0144771 0.0220966 0.0373205 0.0736544 0.183534 0.450645 0.273108 0.105085 0.0513002 0.0300504 0.0197888 0.0141022 0.0106327 0.00836224 0.00679556 0.00566886 0.00483133 0.00419174 0.00369226 0.00329479 0.00297342 0.00270999 0.00249149 0.00230837 0.00215353 0.00202157 0.00190833 0.00181056 0.0017257 0.00165171 0.00158692 
24.6894 0.000858948 0.000942978 0.00104068 0.00115522 0.00129076 0.00145277 0.00164862 0.0018884 0.00218619 0.00256212 0.00304575 0.00368181 0.00454058 0.00573731 0.00747135 0.0101108 0.0143947 0.0219765 0.0371375 0.073389 0.183597 0.45511 0.274002 0.104799 0.0510652 0.0298913 0.0196776 0.0140207 0.0105704 0.00831298 0.00675551 0.00563553 0.00480306 0.00416738 0.00367097 0.00327597 0.0029566 0.00269482 0.0024777 0.00229575 0.0021419 0.00201079 0.00189828 0.00180115 0.00171685 0.00164335 0.001579 
24.7695 0.000854468 0.000937995 0.00103511 0.00114896 0.00128368 0.0014447 0.00163936 0.00187768 0.00217366 0.00254731 0.00302802 0.00366026 0.0045139 0.00570358 0.00742756 0.0100522 0.014313 0.0218571 0.0369552 0.0731228 0.183649 0.459615 0.274881 0.104511 0.0508307 0.0297331 0.0195672 0.0139398 0.0105086 0.00826414 0.00671579 0.00560249 0.00477505 0.00414323 0.00364987 0.00325732 0.00293994 0.0026798 0.00246404 0.00228325 0.00213038 0.00200011 0.00188833 0.00179184 0.00170809 0.00163508 0.00157115 
24.8497 0.000850032 0.000933059 0.00102959 0.00114276 0.00127666 0.00143671 0.00163019 0.00186706 0.00216125 0.00253264 0.00301045 0.00363889 0.00448746 0.00567013 0.00738414 0.00999396 0.0142318 0.0217384 0.0367737 0.0728559 0.183691 0.464161 0.275747 0.104221 0.0505968 0.0295757 0.0194575 0.0138595 0.0104473 0.00821569 0.00667642 0.00556974 0.00474728 0.0041193 0.00362897 0.00323883 0.00292342 0.00266491 0.00245051 0.00227086 0.00211897 0.00198954 0.00187848 0.00178261 0.00169942 0.00162689 0.00156339 
24.9299 0.00084564 0.000928172 0.00102412 0.00113661 0.00126971 0.00142879 0.0016211 0.00185654 0.00214895 0.0025181 0.00299303 0.00361772 0.00446124 0.00563696 0.00734106 0.0099362 0.0141512 0.0216205 0.0365928 0.0725883 0.183723 0.468749 0.276599 0.103927 0.0503635 0.0294192 0.0193486 0.0137799 0.0103865 0.00816765 0.00663737 0.00553727 0.00471975 0.00409559 0.00360825 0.00322052 0.00290707 0.00265017 0.00243711 0.0022586 0.00210767 0.00197907 0.00186873 0.00177348 0.00169083 0.00161878 0.00155571 
25.01 0.000841291 0.000923333 0.00101871 0.00113053 0.00126282 0.00142095 0.0016121 0.00184612 0.00213677 0.00250369 0.00297577 0.00359672 0.00443524 0.00560407 0.00729834 0.00987889 0.0140712 0.0215033 0.0364127 0.0723202 0.183744 0.473377 0.277436 0.103631 0.0501308 0.0292636 0.0192404 0.0137008 0.0103262 0.00812002 0.00659867 0.00550508 0.00469247 0.00407208 0.00358772 0.00320237 0.00289086 0.00263556 0.00242384 0.00224645 0.00209648 0.0019687 0.00185907 0.00176444 0.00168233 0.00161075 0.00154811 
25.0902 0.000836986 0.000918541 0.00101335 0.0011245 0.001256 0.00141318 0.00160318 0.0018358 0.00212469 0.00248942 0.00295867 0.00357592 0.00440947 0.00557145 0.00725597 0.00982203 0.0139918 0.0213868 0.0362333 0.0720515 0.183756 0.478047 0.278259 0.103333 0.0498988 0.0291089 0.019133 0.0136224 0.0102664 0.00807278 0.00656029 0.00547318 0.00466543 0.00404879 0.00356738 0.0031844 0.0028748 0.00262109 0.00241069 0.00223442 0.0020854 0.00195843 0.0018495 0.00175549 0.00167392 0.00160281 0.00154058 
25.1703 0.000832723 0.000913797 0.00100805 0.00111853 0.00124925 0.00140549 0.00159435 0.00182557 0.00211273 0.00247527 0.00294171 0.00355529 0.00438393 0.00553912 0.00721395 0.00976562 0.0139129 0.0212711 0.0360548 0.0717824 0.183757 0.48276 0.279068 0.103033 0.0496674 0.0289551 0.0190264 0.0135445 0.0102071 0.00802594 0.00652225 0.00544156 0.00463863 0.00402571 0.00354723 0.00316658 0.0028589 0.00260676 0.00239767 0.0022225 0.00207442 0.00194826 0.00184004 0.00174663 0.00166559 0.00159495 0.00153313 
25.2505 0.000828503 0.0009091 0.00100279 0.00111262 0.00124256 0.00139786 0.0015856 0.00181543 0.00210088 0.00246125 0.00292491 0.00353485 0.0043586 0.00550706 0.00717228 0.00970966 0.0138347 0.0211561 0.035877 0.0715129 0.183749 0.487514 0.279862 0.10273 0.0494369 0.0288022 0.0189205 0.0134673 0.0101482 0.00797949 0.00648454 0.00541021 0.00461208 0.00400284 0.00352726 0.00314894 0.00284314 0.00259256 0.00238478 0.0022107 0.00206356 0.0019382 0.00183066 0.00173786 0.00165734 0.00158717 0.00152576 
25.3307 0.000824326 0.00090445 0.000997589 0.00110677 0.00123594 0.00139032 0.00157693 0.00180539 0.00208913 0.00244736 0.00290827 0.0035146 0.0043335 0.00547527 0.00713095 0.00965414 0.013757 0.0210419 0.0357 0.0712431 0.183731 0.492311 0.280641 0.102426 0.049207 0.0286502 0.0188153 0.0133907 0.0100898 0.00793344 0.00644715 0.00537915 0.00458576 0.00398018 0.00350747 0.00313146 0.00282754 0.0025785 0.002372 0.00219902 0.0020528 0.00192823 0.00182138 0.00172918 0.00164918 0.00157947 0.00151847 
25.4108 0.000820191 0.000899847 0.000992438 0.00110097 0.00122938 0.00138284 0.00156835 0.00179545 0.0020775 0.00243359 0.00289177 0.00349452 0.00430862 0.00544376 0.00708997 0.00959906 0.0136799 0.0209284 0.0355238 0.0709729 0.183704 0.49715 0.281405 0.102119 0.0489779 0.0284991 0.018711 0.0133146 0.010032 0.00788778 0.00641009 0.00534836 0.00455968 0.00395773 0.00348787 0.00311414 0.00281208 0.00256457 0.00235936 0.00218745 0.00204215 0.00191837 0.0018122 0.00172058 0.00164111 0.00157185 0.00151125 
25.491 0.000816098 0.000895289 0.000987339 0.00109524 0.00122288 0.00137544 0.00155984 0.0017856 0.00206597 0.00241996 0.00287542 0.00347462 0.00428396 0.00541252 0.00704933 0.00954443 0.0136034 0.0208157 0.0353484 0.0707025 0.183667 0.502032 0.282155 0.10181 0.0487496 0.0283489 0.0186074 0.0132392 0.00997456 0.00784251 0.00637335 0.00531784 0.00453383 0.00393548 0.00346845 0.00309699 0.00279677 0.00255078 0.00234683 0.00217599 0.0020316 0.0019086 0.0018031 0.00171208 0.00163312 0.00156431 0.00150411 
25.5711 0.000812047 0.000890778 0.00098229 0.00108956 0.00121645 0.00136811 0.00155142 0.00177584 0.00205456 0.00240645 0.00285922 0.0034549 0.00425951 0.00538155 0.00700903 0.00949024 0.0135274 0.0207037 0.0351739 0.070432 0.18362 0.506958 0.28289 0.1015 0.0485222 0.0281997 0.0185045 0.0131644 0.00991763 0.00779762 0.00633694 0.00528759 0.00450822 0.00391343 0.00344921 0.00307999 0.0027816 0.00253712 0.00233443 0.00216465 0.00202116 0.00189893 0.0017941 0.00170366 0.00162521 0.00155685 0.00149705 
25.6513 0.000808038 0.000886313 0.000977293 0.00108393 0.00121008 0.00136084 0.00154308 0.00176617 0.00204325 0.00239306 0.00284317 0.00343536 0.00423529 0.00535085 0.00696907 0.00943649 0.0134521 0.0205924 0.0350002 0.0701613 0.183564 0.511927 0.28361 0.101188 0.0482955 0.0280514 0.0184024 0.0130901 0.00986117 0.00775313 0.00630084 0.00525762 0.00448284 0.00389159 0.00343015 0.00306316 0.00276658 0.00252359 0.00232215 0.00215342 0.00201082 0.00188936 0.0017852 0.00169533 0.00161738 0.00154947 0.00149006 
25.7315 0.00080407 0.000881894 0.000972346 0.00107836 0.00120378 0.00135365 0.00153482 0.0017566 0.00203204 0.0023798 0.00282727 0.003416 0.00421127 0.00532041 0.00692946 0.00938318 0.0133773 0.020482 0.0348274 0.0698906 0.183499 0.51694 0.284315 0.100874 0.0480698 0.0279041 0.018301 0.0130165 0.00980519 0.00770902 0.00626507 0.00522792 0.00445769 0.00386995 0.00341127 0.00304649 0.0027517 0.0025102 0.00230999 0.0021423 0.00200059 0.00187989 0.00177638 0.00168708 0.00160964 0.00154217 0.00148315 
25.8116 0.000800144 0.00087752 0.000967449 0.00107285 0.00119753 0.00134654 0.00152664 0.00174712 0.00202094 0.00236666 0.00281152 0.00339681 0.00418747 0.00529024 0.00689018 0.00933031 0.0133031 0.0203722 0.0346555 0.0696198 0.183425 0.521997 0.285005 0.100559 0.0478449 0.0277576 0.0182005 0.0129434 0.00974968 0.00766529 0.00622961 0.00519848 0.00443278 0.00384852 0.00339257 0.00302997 0.00273697 0.00249693 0.00229794 0.00213129 0.00199046 0.00187051 0.00176766 0.00167893 0.00160198 0.00153494 0.00147631 
25.8918 0.000796259 0.000873191 0.000962602 0.00106739 0.00119135 0.00133949 0.00151854 0.00173773 0.00200995 0.00235365 0.00279591 0.00337779 0.00416389 0.00526034 0.00685123 0.00927787 0.0132294 0.0202633 0.0344844 0.0693491 0.183343 0.527098 0.28568 0.100243 0.0476209 0.0276122 0.0181006 0.012871 0.00969464 0.00762194 0.00619447 0.00516931 0.00440809 0.00382728 0.00337404 0.00301362 0.00272238 0.0024838 0.00228602 0.00212039 0.00198043 0.00186123 0.00175902 0.00167085 0.0015944 0.0015278 0.00146955 
25.9719 0.000792414 0.000868907 0.000957805 0.00106199 0.00118523 0.00133251 0.00151052 0.00172843 0.00199906 0.00234076 0.00278044 0.00335895 0.00414052 0.0052307 0.00681262 0.00922586 0.0131564 0.0201551 0.0343143 0.0690785 0.183251 0.532244 0.286339 0.0999248 0.0473979 0.0274676 0.0180015 0.0127991 0.00964006 0.00757897 0.00615964 0.00514041 0.00438363 0.00380624 0.00335569 0.00299742 0.00270793 0.00247079 0.00227422 0.0021096 0.0019705 0.00185205 0.00175048 0.00166287 0.0015869 0.00152073 0.00146286 
26.0521 0.00078861 0.000864668 0.000953057 0.00105665 0.00117917 0.0013256 0.00150257 0.00171922 0.00198828 0.00232799 0.00276512 0.00334029 0.00411736 0.00520132 0.00677434 0.00917429 0.0130839 0.0200476 0.034145 0.068808 0.183151 0.537435 0.286984 0.0996057 0.0471758 0.027324 0.0179032 0.0127278 0.00958595 0.00753637 0.00612512 0.00511177 0.0043594 0.0037854 0.00333752 0.00298138 0.00269363 0.00245791 0.00226254 0.00209893 0.00196068 0.00184296 0.00174203 0.00165497 0.00157948 0.00151374 0.00145625 
