K 21F 21.1F 21.2F 21.3F 21.4F 21.5F 21.6F 21.7F 21.8F 21.9F 22F 22.1F 22.2F 22.3F 22.4F 22.5F 22.6F 22.7F 22.8F 22.9F 
18.1162 0.0164823 0.0193099 0.0228789 0.0274518 0.0334051 0.0412836 0.0518721 0.0662678 0.085864 0.111948 0.144199 0.177387 0.199046 0.19695 0.173013 0.140595 0.110421 0.0862764 0.0680495 0.0544999 
18.1964 0.016388 0.0192042 0.022761 0.0273214 0.0332642 0.0411384 0.0517386 0.0661821 0.0859021 0.112256 0.145005 0.17889 0.201093 0.198906 0.174339 0.141255 0.110641 0.0862649 0.0679324 0.0543426 
18.2766 0.016294 0.0190988 0.0226431 0.0271909 0.0331226 0.0409919 0.0516027 0.0660922 0.085934 0.112557 0.145806 0.180401 0.20316 0.20088 0.175667 0.141909 0.110854 0.0862474 0.0678114 0.0541829 
18.3567 0.0162003 0.0189935 0.0225253 0.0270601 0.0329805 0.0408442 0.0514643 0.0659983 0.0859599 0.11285 0.146603 0.181919 0.205248 0.202873 0.176998 0.142557 0.111059 0.086224 0.0676866 0.054021 
18.4369 0.0161069 0.0188885 0.0224075 0.0269293 0.0328378 0.0406951 0.0513236 0.0659004 0.0859797 0.113135 0.147396 0.183444 0.207358 0.204883 0.178333 0.143198 0.111256 0.0861946 0.0675579 0.0538569 
18.517 0.0160138 0.0187838 0.0222899 0.0267983 0.0326946 0.0405449 0.0511807 0.0657985 0.0859933 0.113413 0.148184 0.184977 0.209488 0.206912 0.17967 0.143833 0.111445 0.0861593 0.0674255 0.0536906 
18.5972 0.015921 0.0186793 0.0221724 0.0266672 0.0325509 0.0403935 0.0510354 0.0656928 0.086001 0.113684 0.148967 0.186516 0.21164 0.208959 0.181009 0.144461 0.111627 0.0861181 0.0672894 0.0535222 
18.6774 0.0158285 0.018575 0.0220551 0.026536 0.0324067 0.040241 0.050888 0.0655832 0.0860026 0.113947 0.149745 0.188063 0.213813 0.211024 0.182351 0.145082 0.1118 0.0860712 0.0671496 0.0533518 
18.7575 0.0157364 0.018471 0.0219379 0.0264048 0.0322621 0.0400875 0.0507385 0.0654699 0.0859983 0.114202 0.150518 0.189616 0.216009 0.213109 0.183696 0.145696 0.111966 0.0860185 0.0670064 0.0531794 
18.8377 0.0156446 0.0183673 0.0218209 0.0262735 0.0321171 0.0399329 0.0505869 0.0653528 0.085988 0.11445 0.151285 0.191176 0.218226 0.215211 0.185042 0.146302 0.112124 0.0859601 0.0668596 0.0530051 
18.9178 0.0155532 0.0182639 0.0217041 0.0261422 0.0319718 0.0397773 0.0504333 0.0652321 0.0859718 0.114689 0.152047 0.192742 0.220466 0.217333 0.18639 0.146902 0.112274 0.0858961 0.0667094 0.0528289 
18.998 0.0154621 0.0181609 0.0215874 0.0260109 0.0318261 0.0396208 0.0502777 0.0651078 0.0859498 0.114921 0.152804 0.194316 0.222728 0.219474 0.18774 0.147493 0.112416 0.0858265 0.0665559 0.0526509 
19.0782 0.0153714 0.0180581 0.021471 0.0258797 0.0316801 0.0394634 0.0501203 0.0649799 0.0859219 0.115145 0.153554 0.195895 0.225013 0.221633 0.189091 0.148077 0.11255 0.0857513 0.066399 0.0524712 
19.1583 0.015281 0.0179556 0.0213549 0.0257485 0.0315338 0.0393051 0.0499609 0.0648486 0.0858882 0.115361 0.154298 0.197481 0.22732 0.223812 0.190444 0.148654 0.112676 0.0856707 0.066239 0.0522898 
19.2385 0.015191 0.0178535 0.0212389 0.0256174 0.0313873 0.0391461 0.0497998 0.0647138 0.0858488 0.115569 0.155036 0.199072 0.229651 0.22601 0.191798 0.149222 0.112794 0.0855846 0.0660757 0.0521067 
19.3186 0.0151014 0.0177517 0.0211233 0.0254864 0.0312405 0.0389862 0.0496369 0.0645758 0.0858038 0.115769 0.155768 0.20067 0.232005 0.228228 0.193152 0.149782 0.112904 0.0854933 0.0659094 0.0519221 
19.3988 0.0150122 0.0176503 0.0210079 0.0253555 0.0310936 0.0388256 0.0494723 0.0644344 0.085753 0.115961 0.156493 0.202274 0.234382 0.230465 0.194508 0.150334 0.113006 0.0853966 0.0657401 0.051736 
19.479 0.0149233 0.0175492 0.0208927 0.0252247 0.0309465 0.0386643 0.0493061 0.0642898 0.0856967 0.116146 0.157211 0.203883 0.236784 0.232722 0.195864 0.150878 0.113101 0.0852947 0.0655678 0.0515483 
19.5591 0.0148349 0.0174485 0.0207779 0.0250941 0.0307992 0.0385023 0.0491383 0.064142 0.0856349 0.116322 0.157922 0.205497 0.239209 0.234998 0.19722 0.151413 0.113187 0.0851876 0.0653927 0.0513593 
19.6393 0.0147468 0.0173482 0.0206634 0.0249636 0.0306519 0.0383398 0.0489689 0.0639912 0.0855675 0.11649 0.158627 0.207117 0.241658 0.237294 0.198576 0.15194 0.113266 0.0850754 0.0652147 0.0511689 
19.7194 0.0146592 0.0172482 0.0205492 0.0248333 0.0305044 0.0381766 0.0487981 0.0638373 0.0854948 0.11665 0.159324 0.208742 0.244132 0.239611 0.199932 0.152458 0.113337 0.0849582 0.065034 0.0509772 
19.7996 0.0145719 0.0171487 0.0204353 0.0247032 0.030357 0.0380129 0.0486259 0.0636804 0.0854167 0.116802 0.160013 0.210373 0.24663 0.241947 0.201288 0.152967 0.113399 0.0848361 0.0648506 0.0507843 
19.8798 0.0144851 0.0170495 0.0203218 0.0245734 0.0302094 0.0378487 0.0484522 0.0635207 0.0853332 0.116945 0.160695 0.212008 0.249153 0.244303 0.202643 0.153467 0.113454 0.0847091 0.0646646 0.0505901 
19.9599 0.0143987 0.0169507 0.0202087 0.0244437 0.0300619 0.037684 0.0482773 0.0633581 0.0852446 0.117081 0.161369 0.213647 0.251701 0.24668 0.203998 0.153958 0.113502 0.0845772 0.064476 0.0503948 
20.0401 0.0143127 0.0168524 0.0200958 0.0243144 0.0299144 0.0375189 0.048101 0.0631928 0.0851507 0.117209 0.162036 0.215292 0.254275 0.249077 0.205351 0.15444 0.113541 0.0844407 0.064285 0.0501984 
20.1202 0.0142271 0.0167544 0.0199834 0.0241852 0.0297669 0.0373533 0.0479235 0.0630247 0.0850517 0.117328 0.162694 0.21694 0.256874 0.251494 0.206703 0.154913 0.113573 0.0842994 0.0640915 0.050001 
20.2004 0.014142 0.0166569 0.0198714 0.0240564 0.0296195 0.0371874 0.0477449 0.062854 0.0849477 0.117439 0.163344 0.218593 0.259498 0.253932 0.208054 0.155376 0.113597 0.0841536 0.0638957 0.0498026 
20.2806 0.0140573 0.0165598 0.0197597 0.0239279 0.0294721 0.0370212 0.0475651 0.0626807 0.0848387 0.117543 0.163986 0.220249 0.262149 0.256391 0.209403 0.15583 0.113613 0.0840032 0.0636977 0.0496032 
20.3607 0.013973 0.0164632 0.0196484 0.0237996 0.0293249 0.0368547 0.0473842 0.0625049 0.0847247 0.117638 0.164619 0.22191 0.264825 0.25887 0.210751 0.156274 0.113622 0.0838484 0.0634974 0.049403 
20.4409 0.0138892 0.016367 0.0195376 0.0236717 0.0291778 0.0366879 0.0472023 0.0623267 0.0846059 0.117725 0.165244 0.223574 0.267529 0.26137 0.212096 0.156708 0.113623 0.0836893 0.063295 0.0492018 
20.521 0.0138058 0.0162712 0.0194272 0.0235441 0.0290308 0.0365208 0.0470195 0.0621461 0.0844824 0.117805 0.16586 0.225241 0.270258 0.263891 0.213438 0.157133 0.113617 0.0835259 0.0630906 0.0489999 
20.6012 0.0137228 0.0161759 0.0193172 0.0234169 0.0288841 0.0363536 0.0468357 0.0619632 0.0843541 0.117876 0.166467 0.226912 0.273015 0.266434 0.214779 0.157548 0.113603 0.0833582 0.0628841 0.0487973 
20.6814 0.0136403 0.016081 0.0192076 0.02329 0.0287375 0.0361862 0.0466509 0.061778 0.0842212 0.117939 0.167065 0.228585 0.275799 0.268997 0.216116 0.157953 0.113581 0.0831865 0.0626757 0.0485939 
20.7615 0.0135583 0.0159866 0.0190985 0.0231635 0.0285911 0.0360186 0.0464654 0.0615906 0.0840837 0.117994 0.167654 0.230261 0.27861 0.271581 0.21745 0.158348 0.113553 0.0830106 0.0624654 0.0483899 
20.8417 0.0134767 0.0158927 0.0189898 0.0230374 0.0284449 0.035851 0.0462791 0.0614011 0.0839417 0.118042 0.168233 0.23194 0.281448 0.274187 0.218781 0.158733 0.113517 0.0828309 0.0622533 0.0481853 
20.9218 0.0133955 0.0157992 0.0188816 0.0229117 0.028299 0.0356832 0.046092 0.0612096 0.0837953 0.118081 0.168803 0.233621 0.284315 0.276814 0.220108 0.159108 0.113474 0.0826472 0.0620395 0.0479801 
21.002 0.0133148 0.0157062 0.0187738 0.0227865 0.0281534 0.0355154 0.0459041 0.0610161 0.0836446 0.118113 0.169364 0.235305 0.28721 0.279463 0.221431 0.159473 0.113423 0.0824598 0.0618239 0.0477744 
21.0822 0.0132346 0.0156137 0.0186665 0.0226616 0.028008 0.0353476 0.0457157 0.0608206 0.0834896 0.118137 0.169915 0.23699 0.290132 0.282133 0.222751 0.159827 0.113366 0.0822686 0.0616068 0.0475682 
21.1623 0.0131548 0.0155216 0.0185597 0.0225371 0.027863 0.0351798 0.0455266 0.0606233 0.0833305 0.118153 0.170456 0.238677 0.293084 0.284825 0.224066 0.160171 0.113301 0.0820737 0.0613881 0.0473616 
21.2425 0.0130755 0.01543 0.0184534 0.0224131 0.0277182 0.035012 0.0453369 0.0604241 0.0831672 0.118161 0.170987 0.240365 0.296064 0.287538 0.225376 0.160505 0.11323 0.0818754 0.0611679 0.0471546 
21.3226 0.0129967 0.015339 0.0183476 0.0222896 0.0275738 0.0348443 0.0451467 0.0602232 0.0829999 0.118162 0.171508 0.242054 0.299073 0.290273 0.226682 0.160829 0.113151 0.0816735 0.0609463 0.0469472 
21.4028 0.0129183 0.0152484 0.0182422 0.0221665 0.0274298 0.0346766 0.044956 0.0600207 0.0828287 0.118155 0.172019 0.243745 0.302112 0.29303 0.227983 0.161141 0.113066 0.0814682 0.0607233 0.0467396 
21.483 0.0128404 0.0151583 0.0181374 0.0220439 0.0272861 0.0345091 0.0447648 0.0598165 0.0826535 0.118141 0.17252 0.245436 0.30518 0.295809 0.229278 0.161444 0.112974 0.0812597 0.0604991 0.0465316 
21.5631 0.0127629 0.0150687 0.018033 0.0219218 0.0271428 0.0343417 0.0445733 0.0596108 0.0824746 0.118119 0.173011 0.247127 0.308278 0.29861 0.230568 0.161736 0.112875 0.0810479 0.0602735 0.0463234 
21.6433 0.0126859 0.0149796 0.0179292 0.0218002 0.0269999 0.0341744 0.0443813 0.0594035 0.082292 0.11809 0.173491 0.248819 0.311406 0.301433 0.231852 0.162017 0.11277 0.0808329 0.0600468 0.0461151 
21.7234 0.0126094 0.0148909 0.0178259 0.021679 0.0268574 0.0340074 0.044189 0.0591949 0.0821058 0.118053 0.17396 0.250511 0.314564 0.304277 0.233129 0.162288 0.112658 0.0806149 0.059819 0.0459066 
21.8036 0.0125334 0.0148028 0.0177231 0.0215584 0.0267154 0.0338405 0.0439964 0.0589848 0.081916 0.118009 0.17442 0.252202 0.317753 0.307144 0.234401 0.162549 0.11254 0.0803939 0.05959 0.0456979 
21.8838 0.0124578 0.0147152 0.0176209 0.0214383 0.0265737 0.0336739 0.0438036 0.0587735 0.0817227 0.117958 0.174868 0.253893 0.320972 0.310034 0.235666 0.162798 0.112415 0.08017 0.0593601 0.0454892 
21.9639 0.0123827 0.0146282 0.0175191 0.0213187 0.0264326 0.0335075 0.0436105 0.0585608 0.081526 0.117899 0.175306 0.255583 0.324223 0.312945 0.236924 0.163037 0.112284 0.0799433 0.0591292 0.0452805 
22.0441 0.0123081 0.0145416 0.0174179 0.0211996 0.0262919 0.0333414 0.0434173 0.058347 0.0813261 0.117834 0.175733 0.257272 0.327505 0.315879 0.238176 0.163266 0.112147 0.0797138 0.0588974 0.0450717 
22.1242 0.0122339 0.0144555 0.0173173 0.0210811 0.0261517 0.0331756 0.0432239 0.058132 0.0811229 0.117761 0.176149 0.25896 0.330818 0.318835 0.239419 0.163484 0.112004 0.0794817 0.0586648 0.044863 
22.2044 0.0121603 0.0143699 0.0172172 0.0209631 0.0260119 0.0330102 0.0430304 0.057916 0.0809165 0.117682 0.176554 0.260646 0.334164 0.321813 0.240656 0.163691 0.111855 0.079247 0.0584314 0.0446543 
22.2846 0.0120871 0.0142849 0.0171176 0.0208457 0.0258727 0.032845 0.0428368 0.0576989 0.0807071 0.117596 0.176949 0.262331 0.337541 0.324814 0.241884 0.163888 0.1117 0.0790098 0.0581972 0.0444457 
22.3647 0.0120144 0.0142004 0.0170186 0.0207288 0.025734 0.0326802 0.0426431 0.0574808 0.0804947 0.117502 0.177332 0.264013 0.340951 0.327837 0.243105 0.164074 0.111539 0.0787702 0.0579623 0.0442373 
22.4449 0.0119421 0.0141164 0.0169201 0.0206125 0.0255958 0.0325158 0.0424495 0.0572618 0.0802794 0.117403 0.177704 0.265693 0.344393 0.330883 0.244317 0.164249 0.111373 0.0785283 0.0577269 0.044029 
22.5251 0.0118703 0.0140329 0.0168222 0.0204968 0.0254582 0.0323518 0.0422559 0.0570419 0.0800613 0.117296 0.178065 0.26737 0.347868 0.333951 0.245521 0.164414 0.111201 0.078284 0.0574908 0.0438209 
22.6052 0.011799 0.0139499 0.0167248 0.0203817 0.0253211 0.0321883 0.0420623 0.0568212 0.0798405 0.117183 0.178415 0.269045 0.351377 0.337042 0.246716 0.164569 0.111023 0.0780376 0.0572542 0.043613 
22.6854 0.0117282 0.0138674 0.016628 0.0202671 0.0251846 0.0320251 0.0418688 0.0565998 0.079617 0.117064 0.178754 0.270716 0.354919 0.340155 0.247902 0.164713 0.11084 0.0777892 0.0570171 0.0434054 
22.7655 0.0116579 0.0137855 0.0165318 0.0201531 0.0250486 0.0318624 0.0416754 0.0563776 0.0793909 0.116938 0.179082 0.272384 0.358494 0.343291 0.249079 0.164846 0.110651 0.0775386 0.0567797 0.0431981 
22.8457 0.011588 0.0137041 0.0164361 0.0200397 0.0249132 0.0317002 0.0414821 0.0561548 0.0791623 0.116806 0.179398 0.274048 0.362103 0.346449 0.250246 0.164969 0.110458 0.0772862 0.0565418 0.0429911 
22.9259 0.0115186 0.0136232 0.016341 0.0199269 0.0247784 0.0315384 0.0412891 0.0559313 0.0789312 0.116668 0.179704 0.275707 0.365747 0.34963 0.251404 0.165082 0.110259 0.0770318 0.0563036 0.0427844 
23.006 0.0114497 0.0135428 0.0162464 0.0198147 0.0246442 0.0313772 0.0410962 0.0557073 0.0786979 0.116524 0.179998 0.277363 0.369425 0.352834 0.252552 0.165184 0.110055 0.0767757 0.0560651 0.0425781 
23.0862 0.0113812 0.013463 0.0161525 0.0197031 0.0245106 0.0312164 0.0409036 0.0554828 0.0784622 0.116374 0.18028 0.279014 0.373138 0.35606 0.253689 0.165276 0.109847 0.0765178 0.0558263 0.0423721 
23.1663 0.0113133 0.0133837 0.0160591 0.0195921 0.0243777 0.0310562 0.0407112 0.0552578 0.0782244 0.116217 0.180552 0.28066 0.376886 0.359309 0.254817 0.165358 0.109633 0.0762583 0.0555874 0.0421666 
23.2465 0.0112458 0.0133049 0.0159662 0.0194817 0.0242453 0.0308966 0.0405191 0.0550324 0.0779845 0.116056 0.180812 0.282301 0.380669 0.36258 0.255934 0.165429 0.109415 0.0759972 0.0553483 0.0419616 
23.3267 0.0111787 0.0132266 0.015874 0.019372 0.0241136 0.0307375 0.0403273 0.0548067 0.0777425 0.115888 0.181061 0.283937 0.384488 0.365874 0.257039 0.165491 0.109192 0.0757346 0.0551091 0.041757 
23.4068 0.0111122 0.0131488 0.0157823 0.0192629 0.0239825 0.030579 0.0401359 0.0545806 0.0774986 0.115715 0.181298 0.285566 0.388342 0.369191 0.258134 0.165542 0.108965 0.0754706 0.0548699 0.0415529 
23.487 0.0110461 0.0130716 0.0156912 0.0191543 0.023852 0.0304211 0.0399448 0.0543542 0.0772527 0.115536 0.181525 0.28719 0.392233 0.37253 0.259218 0.165583 0.108733 0.0752052 0.0546306 0.0413493 
23.5671 0.0109805 0.0129949 0.0156007 0.0190465 0.0237222 0.0302638 0.0397541 0.0541276 0.0770051 0.115352 0.18174 0.288808 0.39616 0.375891 0.260291 0.165615 0.108497 0.0749386 0.0543913 0.0411462 
23.6473 0.0109153 0.0129187 0.0155108 0.0189392 0.0235931 0.0301071 0.0395638 0.0539008 0.0767558 0.115163 0.181944 0.290419 0.400123 0.379275 0.261351 0.165636 0.108257 0.0746707 0.0541521 0.0409438 
23.7275 0.0108507 0.0128431 0.0154214 0.0188326 0.0234646 0.029951 0.0393739 0.0536738 0.0765048 0.114968 0.182137 0.292023 0.404124 0.382682 0.2624 0.165648 0.108013 0.0744017 0.053913 0.0407419 
23.8076 0.0107865 0.012768 0.0153326 0.0187266 0.0233368 0.0297956 0.0391845 0.0534468 0.0762521 0.114769 0.182319 0.29362 0.408162 0.386111 0.263437 0.16565 0.107764 0.0741316 0.0536741 0.0405406 
23.8878 0.0107227 0.0126934 0.0152445 0.0186213 0.0232096 0.0296408 0.0389956 0.0532196 0.075998 0.114564 0.182489 0.295209 0.412237 0.389562 0.264462 0.165643 0.107512 0.0738604 0.0534353 0.0403399 
23.9679 0.0106595 0.0126193 0.0151569 0.0185166 0.0230832 0.0294867 0.0388072 0.0529925 0.0757425 0.114355 0.182649 0.296791 0.41635 0.393035 0.265474 0.165626 0.107256 0.0735884 0.0531967 0.0401399 
24.0481 0.0105966 0.0125457 0.0150698 0.0184125 0.0229574 0.0293333 0.0386193 0.0527654 0.0754855 0.11414 0.182797 0.298365 0.420501 0.396531 0.266474 0.165599 0.106997 0.0733154 0.0529584 0.0399406 
24.1283 0.0105343 0.0124727 0.0149834 0.0183091 0.0228323 0.0291805 0.038432 0.0525383 0.0752273 0.113921 0.182935 0.299931 0.42469 0.400049 0.267461 0.165563 0.106733 0.0730417 0.0527204 0.039742 
24.2084 0.0104724 0.0124002 0.0148975 0.0182063 0.0227079 0.0290285 0.0382452 0.0523113 0.0749678 0.113698 0.183062 0.301488 0.428918 0.40359 0.268436 0.165518 0.106467 0.0727671 0.0524827 0.039544 
24.2886 0.010411 0.0123282 0.0148123 0.0181042 0.0225842 0.0288771 0.038059 0.0520844 0.0747072 0.11347 0.183178 0.303036 0.433184 0.407152 0.269397 0.165464 0.106197 0.0724919 0.0522454 0.0393468 
24.3687 0.0103501 0.0122567 0.0147276 0.0180028 0.0224613 0.0287265 0.0378735 0.0518578 0.0744455 0.113238 0.183283 0.304575 0.43749 0.410736 0.270345 0.165401 0.105923 0.0722161 0.0520084 0.0391503 
24.4489 0.0102896 0.0121858 0.0146435 0.0179019 0.022339 0.0285766 0.0376885 0.0516313 0.0741827 0.113001 0.183377 0.306105 0.441835 0.414342 0.271279 0.165329 0.105647 0.0719397 0.0517719 0.0389546 
24.5291 0.0102295 0.0121153 0.01456 0.0178018 0.0222174 0.0284274 0.0375042 0.051405 0.073919 0.112761 0.183461 0.307626 0.44622 0.417971 0.272201 0.165248 0.105367 0.0716628 0.0515358 0.0387597 
24.6092 0.01017 0.0120454 0.0144771 0.0177023 0.0220966 0.028279 0.0373205 0.0511791 0.0736544 0.112516 0.183534 0.309136 0.450645 0.42162 0.273108 0.165159 0.105085 0.0713855 0.0513002 0.0385656 
24.6894 0.0101108 0.011976 0.0143947 0.0176034 0.0219765 0.0281313 0.0371375 0.0509534 0.073389 0.112268 0.183597 0.310637 0.45511 0.425292 0.274002 0.16506 0.104799 0.0711077 0.0510652 0.0383722 
24.7695 0.0100522 0.0119071 0.014313 0.0175053 0.0218571 0.0279844 0.0369552 0.0507281 0.0731228 0.112015 0.183649 0.312127 0.459615 0.428985 0.274881 0.164954 0.104511 0.0708296 0.0508307 0.0381797 
24.8497 0.00999396 0.0118388 0.0142318 0.0174077 0.0217384 0.0278383 0.0367737 0.0505032 0.0728559 0.111759 0.183691 0.313606 0.464161 0.4327 0.275747 0.164839 0.104221 0.0705513 0.0505968 0.0379881 
24.9299 0.0099362 0.0117709 0.0141512 0.0173108 0.0216205 0.0276929 0.0365928 0.0502787 0.0725883 0.1115 0.183723 0.315075 0.468749 0.436436 0.276599 0.164715 0.103927 0.0702727 0.0503635 0.0377972 
25.01 0.00987889 0.0117036 0.0140712 0.0172146 0.0215033 0.0275483 0.0364127 0.0500546 0.0723202 0.111237 0.183744 0.316532 0.473377 0.440193 0.277436 0.164584 0.103631 0.069994 0.0501308 0.0376073 
25.0902 0.00982203 0.0116368 0.0139918 0.0171191 0.0213868 0.0274045 0.0362333 0.049831 0.0720515 0.11097 0.183756 0.317978 0.478047 0.443971 0.278259 0.164445 0.103333 0.0697152 0.0498988 0.0374182 
25.1703 0.00976562 0.0115704 0.0139129 0.0170242 0.0212711 0.0272615 0.0360548 0.0496078 0.0717824 0.1107 0.183757 0.319413 0.48276 0.447771 0.279068 0.164297 0.103033 0.0694363 0.0496674 0.0372301 
25.2505 0.00970966 0.0115046 0.0138347 0.01693 0.0211561 0.0271193 0.035877 0.0493853 0.0715129 0.110427 0.183749 0.320835 0.487514 0.451591 0.279862 0.164142 0.10273 0.0691574 0.0494369 0.0370428 
25.3307 0.00965414 0.0114393 0.013757 0.0168364 0.0210419 0.026978 0.0357 0.0491632 0.0712431 0.110151 0.183731 0.322246 0.492311 0.455432 0.280641 0.16398 0.102426 0.0688786 0.049207 0.0368565 
25.4108 0.00959906 0.0113745 0.0136799 0.0167435 0.0209284 0.0268374 0.0355238 0.0489418 0.0709729 0.109872 0.183704 0.323644 0.49715 0.459293 0.281405 0.16381 0.102119 0.0685998 0.0489779 0.0366711 
25.491 0.00954443 0.0113103 0.0136034 0.0166513 0.0208157 0.0266976 0.0353484 0.048721 0.0707025 0.10959 0.183667 0.32503 0.502032 0.463175 0.282155 0.163632 0.10181 0.0683213 0.0487496 0.0364866 
25.5711 0.00949024 0.0112465 0.0135274 0.0165597 0.0207037 0.0265587 0.0351739 0.0485008 0.070432 0.109306 0.18362 0.326403 0.506958 0.467078 0.28289 0.163448 0.1015 0.0680429 0.0485222 0.0363031 
25.6513 0.00943649 0.0111832 0.0134521 0.0164688 0.0205924 0.0264206 0.0350002 0.0482813 0.0701613 0.109018 0.183564 0.327763 0.511927 0.471 0.28361 0.163256 0.101188 0.0677647 0.0482955 0.0361206 
25.7315 0.00938318 0.0111204 0.0133773 0.0163785 0.020482 0.0262834 0.0348274 0.0480625 0.0698906 0.108729 0.183499 0.32911 0.51694 0.474943 0.284315 0.163057 0.100874 0.0674868 0.0480698 0.035939 
25.8116 0.00933031 0.0110581 0.0133031 0.0162889 0.0203722 0.026147 0.0346555 0.0478444 0.0696198 0.108436 0.183425 0.330444 0.521997 0.478905 0.285005 0.162852 0.100559 0.0672093 0.0478449 0.0357584 
25.8918 0.00927787 0.0109964 0.0132294 0.0162 0.0202633 0.0260114 0.0344844 0.047627 0.0693491 0.108142 0.183343 0.331764 0.527098 0.482887 0.28568 0.16264 0.100243 0.0669322 0.0476209 0.0355788 
25.9719 0.00922586 0.0109351 0.0131564 0.0161117 0.0201551 0.0258767 0.0343143 0.0474104 0.0690785 0.107845 0.183251 0.33307 0.532244 0.486888 0.286339 0.162421 0.0999248 0.0666555 0.0473979 0.0354003 
26.0521 0.00917429 0.0108743 0.0130839 0.0160241 0.0200476 0.0257428 0.034145 0.0471946 0.068808 0.107546 0.183151 0.334363 0.537435 0.490909 0.286984 0.162196 0.0996057 0.0663792 0.0471758 0.0352227 
26.1323 0.00912314 0.010814 0.013012 0.0159372 0.0199409 0.0256098 0.0339767 0.0469797 0.0685377 0.107245 0.183042 0.335641 0.542671 0.494948 0.287613 0.161965 0.0992854 0.0661035 0.0469547 0.0350462 
26.2124 0.00907243 0.0107542 0.0129406 0.0158509 0.019835 0.0254777 0.0338093 0.0467655 0.0682676 0.106941 0.182925 0.336905 0.547952 0.499007 0.288228 0.161727 0.098964 0.0658283 0.0467345 0.0348707 
26.2926 0.00902214 0.0106949 0.0128698 0.0157652 0.0197298 0.0253464 0.0336428 0.0465522 0.0679978 0.106637 0.182799 0.338155 0.553279 0.503084 0.288827 0.161484 0.0986416 0.0655538 0.0465154 0.0346962 
26.3727 0.00897228 0.0106361 0.0127996 0.0156803 0.0196254 0.025216 0.0334773 0.0463398 0.0677284 0.10633 0.182666 0.33939 0.558652 0.50718 0.28941 0.161235 0.0983183 0.0652798 0.0462973 0.0345228 
26.4529 0.00892284 0.0105778 0.01273 0.015596 0.0195218 0.0250865 0.0333127 0.0461283 0.0674593 0.106022 0.182524 0.34061 0.564071 0.511294 0.289979 0.16098 0.0979941 0.0650066 0.0460802 0.0343504 
26.5331 0.00887383 0.0105199 0.0126609 0.0155123 0.0194189 0.0249579 0.0331491 0.0459177 0.0671907 0.105712 0.182375 0.341816 0.569537 0.515426 0.290533 0.16072 0.0976693 0.064734 0.0458642 0.0341791 
26.6132 0.00882524 0.0104626 0.0125924 0.0154293 0.0193168 0.0248301 0.0329865 0.0457081 0.0669225 0.1054 0.182218 0.343006 0.575049 0.519576 0.291071 0.160454 0.0973437 0.0644622 0.0456493 0.0340089 
26.6934 0.00877707 0.0104057 0.0125244 0.015347 0.0192155 0.0247032 0.0328249 0.0454994 0.0666548 0.105087 0.182054 0.344181 0.580609 0.523743 0.291595 0.160183 0.0970176 0.0641912 0.0454355 0.0338398 
26.7735 0.00872931 0.0103494 0.012457 0.0152653 0.0191149 0.0245772 0.0326642 0.0452917 0.0663876 0.104773 0.181882 0.345341 0.586215 0.527928 0.292103 0.159907 0.096691 0.063921 0.0452228 0.0336717 
26.8537 0.00868198 0.0102935 0.0123902 0.0151843 0.0190151 0.0244521 0.0325045 0.045085 0.0661211 0.104458 0.181703 0.346486 0.591869 0.53213 0.292596 0.159626 0.0963639 0.0636517 0.0450112 0.0335047 
26.9339 0.00863505 0.010238 0.0123239 0.0151039 0.018916 0.0243279 0.0323458 0.0448793 0.0658552 0.104142 0.181517 0.347615 0.597571 0.536349 0.293074 0.15934 0.0960365 0.0633833 0.0448007 0.0333389 
27.014 0.00858855 0.0101831 0.0122582 0.0150242 0.0188178 0.0242045 0.0321882 0.0446746 0.0655899 0.103824 0.181324 0.348729 0.603321 0.540584 0.293538 0.15905 0.0957088 0.0631158 0.0445914 0.0331741 
27.0942 0.00854245 0.0101286 0.0121931 0.0149451 0.0187202 0.0240821 0.0320315 0.044471 0.0653254 0.103506 0.181124 0.349827 0.609119 0.544836 0.293986 0.158755 0.0953809 0.0628493 0.0443833 0.0330104 
27.1743 0.00849677 0.0100747 0.0121285 0.0148667 0.0186235 0.0239606 0.0318759 0.0442684 0.0650616 0.103187 0.180917 0.350909 0.614965 0.549104 0.29442 0.158455 0.0950529 0.0625838 0.0441764 0.0328479 
27.2545 0.00845149 0.0100211 0.0120644 0.0147889 0.0185275 0.0238399 0.0317213 0.0440669 0.0647987 0.102867 0.180704 0.351975 0.620861 0.553387 0.294839 0.158152 0.0947249 0.0623192 0.0439706 0.0326864 
27.3347 0.00840663 0.0099681 0.0120009 0.0147118 0.0184323 0.0237202 0.0315677 0.0438665 0.0645365 0.102546 0.180485 0.353025 0.626805 0.557687 0.295243 0.157844 0.0943968 0.0620558 0.0437661 0.0325261 
27.4148 0.00836217 0.00991554 0.011938 0.0146353 0.0183378 0.0236013 0.0314152 0.0436672 0.0642752 0.102225 0.18026 0.35406 0.632799 0.562001 0.295633 0.157532 0.0940689 0.0617934 0.0435628 0.0323669 
27.495 0.00831811 0.00986344 0.0118756 0.0145595 0.0182442 0.0234834 0.0312637 0.0434691 0.0640148 0.101903 0.180029 0.355078 0.638842 0.566331 0.296009 0.157217 0.0937411 0.0615322 0.0433607 0.0322089 
